group,string,score,dataId,idG
group4173,TransRussia 2018 - 23nd International Exhibition for Transport and Logistics Services and Technologies http://www.transrussia.ru/,1,4174,1
group4174,23rd International exhibition of building and finishing materials(InterStroyExpo) http://interstroyexpo.primexpo.ru/,0.9256087279,1056,0
group4174,InterStroyExpo - 24th International exhibition of building and finishing materials http://interstroyexpo.primexpo.ru/,1,4175,1
group4175,in-cosmetics Global 2017 http://www.in-cosmetics.com/,0.9808031287,911,0
group4175,in-cosmetics Korea 2017 http://www.in-cosmeticskorea.com,0.63150939,1630,0
group4175,in-cosmetics latin america 2017 http://www.in-cosmeticslatinamerica.com/,0.5588347787,2344,0
group4175,in-cosmetics Asia 2017 http://asia.in-cosmetics.com/,0.7869597251,2868,0
group4175,in-cosmetics Global 2018 http://www.in-cosmetics.com/,1,4176,1
group4176,INTERPHEX 2018(IPX) http://www.interphexpuertorico.com,1,4177,1
group4176,INTERPHEX JAPAN 2018 http://www.interphex.jp/,0.5106638767,4580,1
group4177,PaintExpo Eurasia 2017 http://www.paintexpo.com.tr,0.6981647269,2671,0
group4177,Trade Fair for Industrial Coating Technology(PaintExpo 2018) http://www.paintexpo.de,1,4178,1
group4178,conhIT - Connecting Healthcare IT http://www.conhit.de/,0.9840405886,1131,0
group4178,conhIT - Connecting Healthcare IT(conhIT) http://www.conhit.de/,1,4179,1
group4179,P-MEC Europe http://www.cphi.com/europe/,0.5098336075,2803,0
group4179,Medtec Europe https://www.medteceurope.com/europe/,1,4180,1
group4180,TECHNO-FRONTIER 2017 http://www.jma.or.jp/TF/,0.9790641823,1068,0
group4180,TECHNO-FRONTIER 2018 http://www.jma.or.jp/TF/,1,4181,1
group4181,Station & Airport Terminal Expo 2017 http://www.jma.or.jp/TF/sat/index.html,0.9879315561,1070,0
group4181,Station & Airport Terminal Expo 2018 http://www.jma.or.jp/TF/sat/index.html,1,4182,1
group4182,International Drone Expo 2017(International Drone Expo 2017) http://www.jma.or.jp/tf/drone,0.9642359132,1069,0
group4182,International Drone Expo 2018 http://www.jma.or.jp/tf/drone,1,4183,1
group4183,BioPh Japan 2017(BioPh) http://www.biophjapan.com,0.9862928899,1050,0
group4183,BioPh Japan 2018(BioPh) http://www.biophjapan.com,1,4184,1
group4184,ICSE Japan 2017 http://www.icsejapan.com,0.9679857565,1051,0
group4184,ICSE Japan 2018 http://www.icsejapan.com,1,4185,1
group4185,InnoPack Japan 2017 http://www.innopackjapan.com,0.9688966554,1052,0
group4185,InnoPack Japan 2018 http://www.innopackjapan.com,1,4186,1
group4186,CPhI South East Asia 2017(CPhI) http://www.cphi.com/asean/,0.522186487,779,0
group4186,CPhI Japan 2017 http://www.cphijapan.com/,0.9643311173,1054,0
group4186,CPhI China 2017 http://www.cphi-china.com/,0.5278772753,1632,0
group4186,CPhI Worldwide 2017 http://www.cphi.com/,0.5293947294,2801,0
group4186,CPhI Japan 2018 http://www.cphijapan.com/,1,4187,1
group4187,P-MEC Japan 2017 http://www.pmec-japan.com,0.9742058106,1057,0
group4187,P-MEC China 2017 http://www.p-mec.cn/,0.5095636248,1634,0
group4187,P-MEC Japan 2018 http://www.pmec-japan.com,1,4188,1
group4188,Fine Chemicals Japan 2017 http://www.finechemicals-japan.com/,0.9775543564,1055,0
group4188,Fine Chemicals Japan 2018 http://www.finechemicals-japan.com/,1,4189,1
group4189,INTERNATIONAL FORUM OF FOOD INDUSTRY AND PACKAGING(IFFIP 2017) http://www.iffip.kiev.ua/,0.9895615714,525,0
group4189,IFFIP 2018 - INTERNATIONAL FORUM OF FOOD INDUSTRY AND PACKAGING http://www.iffip.kiev.ua/,1,4190,1
group4190,Japan Print 2017 ICT and Print Exhibition http://jp-ten.jp/,0.9865332563,1073,0
group4190,Japan Print 2018 ICT and Print Exhibition http://jp-ten.jp/,1,4191,1
group4191,CHUBU PACK 2018 http://www.chubupack.or.jp/,1,4192,1
group4192,HVACR Vietnam 2017 http://hvacrseries.com/vietnam/,0.8509695081,864,0
group4192,HVACR Vietnam 2018 https://www.hvacrseries.com/vietnam/en/home.html,1,4193,1
group4193,AAA 2018 -  American Academy of Audiology http://www.audiologynow.org/,1,4194,1
group4194,DAEGU INTERNATIONAL OPTICAL SHOW(DIOPS 2017) http://www.diops.co.kr/,0.9886687142,1085,0
group4194,DIOPS 2018 - DAEGU INTERNATIONAL OPTICAL SHOW http://www.diops.co.kr/,1,4195,1
group4195,INTERMOLD 2017 / Die & Mold Asia 2017 http://intermold.jp/,0.9416387297,996,0
group4195,INTERMOLD 2018 / Die & Mold Asia 2018 http://intermold.jp/,1,4196,1
group4195,INTERMOLD NAGOYA  2018 / Die & Mold Asia NAGOYA 2018 http://intermold.jp/,0.8385897174,4532,1
group4196,MEDTEC Japan 2017 http://www.medtecjapan.com/,0.9628869779,1067,0
group4196,MEDTEC Japan 2018 http://www.medtecjapan.com/,1,4197,1
group4196,Smart Health Japan 2018 http://www.medtecjapan.com/,0.5861489546,4199,1
group4197,Electro Med Japan 2018 http://www.medtecjapan.com/,1,4198,1
group4198,MEDTEC Japan 2017 http://www.medtecjapan.com/,0.5453807281,1067,0
group4198,MEDTEC Japan 2018 http://www.medtecjapan.com/,0.5861489546,4197,1
group4198,Smart Health Japan 2018 http://www.medtecjapan.com/,1,4199,1
group4199,Care / Welfare Robot & Device Expo 2018 http://www.medtecjapan.com/,1,4200,1
group4200,Test Kit Japan 2018 http://www.medtecjapan.com/,1,4201,1
group4201,Health Care IT 2017 http://www.healthcarejapan.com,0.9684347094,1053,0
group4201,Health Care IT 2018 http://www.healthcarejapan.com/,1,4202,1
group4202,Japan Metal Stamping Technology Exhibition 2017 http://intermold.jp/,0.9740656026,997,0
group4202,Japan Metal Stamping Technology Exhibition 2018 http://intermold.jp/,1,4203,1
group4202,Japan Metal Stamping Technology Exhibition NAGOYA 2018 http://intermold.jp/,0.9170741129,4541,1
group4203,Health Food Expo 2017 http://www.healthfoodexpo.jp/,0.9633415786,1045,0
group4203,Health Food Expo 2018 http://www.healthfoodexpo.jp/,1,4204,1
group4204,17th Kazakhstan International Tourism Fair(KITF 2017) http://www.kitf.kz/,0.9145114495,1076,0
group4204,KITF 2018 - 18th Kazakhstan International Tourism Fair http://www.kitf.kz/,1,4205,1
group4205,Mining Indonesia 2017 - 18th International Mining and Minerals Recovery Exhibition http://mining-indonesia.com/,0.7053061193,2214,0
group4205,5th International Mining and Minerals Recovery Exhibition(CPMM 2017) http://www.miningmyanmar.com,0.5520600297,2675,0
group4205,Mining Vietnam 2018 - 4th Mining and Minerals Recovery Exhibition http://miningvietnam.com/,1,4206,1
group4205,6th International Mining and Minerals Recovery Exhibition(CPMM 2018) http://www.miningmyanmar.com,0.5666551476,4821,1
group4206,A&T - International trade fair for the manufacturing industry http://www.affidabilita.eu/aet/default.aspx?site=ENG,1,4207,1
group4207,Art Brussels 2017 http://www.artbrussels.be/,0.9767952523,1093,0
group4207,Art Brussels 2018 http://www.artbrussels.be/,1,4208,1
group4208,International trade fair for medical instruments and equipment(ROMMEDICA 2017) http://www.rommedica.ro,0.9894246724,965,0
group4208,ROMMEDICA 2018 - International trade fair for medical instruments and equipment http://www.rommedica.ro,1,4209,1
group4209,Livestock Asia Expo & Forum 2018 http://www.livestockasia.com/,1,4210,1
group4209,LIVESTOCK CAMBODIA 2018 http://www.livestock-expo.com/,0.5167384216,4904,1
group4210,Creative Expo Taiwan https://creativexpo.tw,1,1077,0
group4210,Creative Expo Taiwan https://creativexpo.tw,1,4211,1
group4211,"Cosmobeaute Vietnam 2018 - 11th Vietnam International Exhibition on Cosmetics, Beauty, Hair & Spa http://www.veas.com.vn/index/articles/lang/en/cid/302/id/869",1,4212,1
group4212,Taipei International Gift & Stationery Show 2017(Giftionery Taipei 2017) http://www.giftionery.net/,0.9648049587,1148,0
group4212,Giftionery Taipei 2018 - Taipei International Gift & Stationery Show 2018 http://www.giftionery.net/,1,4213,1
group4213,Barrier Free 2017 http://barrierfree.jp/,0.9761456869,1087,0
group4213,Barrier Free 2018 http://barrierfree.jp/,1,4214,1
group4214,China (Shenzhen) International Brand Underwear Fair & Shenzhen International Underwear OEM/ Materials and Fabrics Fair(SIUF 2017) http://www.siuf.com/en/,0.8643244439,1066,0
group4214,SIUF 2018 - China (Shenzhen) International Brand Underwear Fair http://www.siuf.com/,1,4215,1
group4215,Nursing Next 2017 http://www.tvoe.co.jp/bmk/,0.9808690412,1088,0
group4215,Nursing Next 2018 http://www.tvoe.co.jp/bmk/,1,4216,1
group4216,Post-Acute Medicine Fair 2017 http://manseiki.jp/,0.980668776,1086,0
group4216,Post-Acute Medicine Fair 2018 http://manseiki.jp/,1,4217,1
group4217,Home Medical Care 2018 http://manseiki.jp/,1,4218,1
group4218,International Franchising Trade Fair(EXPOFRANQUICIA 2017) http://www.ifema.es/expofranquicia_01/,0.983327686,1092,0
group4218,EXPOFRANQUICIA 2018 - International Franchising Trade Fair http://www.ifema.es/expofranquicia_01/,1,4219,1
group4219,ART COLOGNE 2017 http://www.artcologne.de/,0.9708991355,1138,0
group4219,ART COLOGNE 2018 http://www.artcologne.de/,1,4220,1
group4220,The 41st Stamp Show 2017 http://www.yushu.or.jp/event/,0.7854133106,1094,0
group4220,The 42nd Stamp Show 2018 http://www.yushu.or.jp/event/,1,4221,1
group4221,EXE-Exterior Exhibition 2017(EXE) http://www.ex-exhibition.jp/,0.9885351515,1022,0
group4221,EXE-Exterior Exhibition 2018(EXE) http://www.ex-exhibition.jp/,1,4222,1
group4222,27th JAPAN FLOWER & GARDEN SHOW 2017 http://www.kateiengei.or.jp/show/,0.8417322744,885,0
group4222,28th JAPAN FLOWER & GARDEN SHOW 2018 http://www.kateiengei.or.jp/show/,1,4223,1
group4223,UNIVERSE OF BEAUTY AND HEALTH 2018 http://www.iec-expo.com.ua/en/universe-2018.html,1,4224,1
group4224,32nd Hong Kong Houseware Fair http://www.hktdc.com/fair/hkhousewarefair-en/,0.846637122,1084,0
group4224,33rd Hong Kong Houseware Fair http://www.hktdc.com/fair/hkhousewarefair-en/,1,4225,1
group4224,33rd Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/,0.5758790245,4287,1
group4225,PGA 2017 Merchandise Show(PGA) http://www.pgamerchandiseshow.com,0.6103901189,170,0
group4225,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,1,730,0
group4225,PGA - 2018 PGA Merchandise Show http://www.pgamerchandiseshow.com,0.6081362515,3395,1
group4225,China Golf - PGA Merchandise Show http://www.chinagolfshow.com,1,4226,1
group4226,International Dairy Expo/China'17 http://www.dairyexpo.com/,0.6877857199,1099,0
group4226,International Dairy Expo/China18 http://www.dairyexpo.com/,1,4227,1
group4227,International Handicrafts Trade Fair http://www.mostraartigianato.it/,1,1102,0
group4227,International Handicrafts Trade Fair http://www.mostraartigianato.it/,1,4228,1
group4228,Motortechna Brno http://www.motortechna.cz/,0.9688226978,1024,0
group4228,Motortechna Brno(Spring) http://www.motortechna.cz/,1,4229,1
group4228,Motortechna Brno(Autumn) http://www.motortechna.cz/,0.9331432408,4846,1
group4229,BEAUTY FORUM SWISS 2017 http://www.beauty-fairs.ch,0.5395397168,556,0
group4229,BEAUTY FORUM LEIPZIG 2017 http://www.beauty-fairs.de/leipzig,0.9868916992,1101,0
group4229,BEAUTY FORUM MUNCHEN 2017 http://www.beauty-fairs.de/muenchen/,0.5527022046,2855,0
group4229,BEAUTY FORUM SWISS 2018 http://www.beauty-fairs.ch,0.555984205,3753,1
group4229,BEAUTY FORUM LEIPZIG 2018 http://www.beauty-fairs.de/leipzig,1,4230,1
group4230,Arabian Travel Market(ATM 2017) http://www.arabiantravelmarket.com/,0.9810273994,1109,0
group4230,ATM 2018 - Arabian Travel Market http://www.arabiantravelmarket.com/,1,4231,1
group4231,INTERMAT Paris(INTERMAT) http://paris-en.intermatconstruction.com/,1,4232,1
group4232,CeMAT SouthEast ASIA / TransAsia / Cold Chain Indonesia http://www.cemat.de/en/exhibition/cemat-events-worldwide/cemat-southeast-asia/,0.9094094521,541,0
group4232,CeMAT South America http://cemat-southamerica.com.br/,0.6291859692,1307,0
group4232,"CeMAT ASIA 2017 - Materials Handling, Automation, Transport/Logistics http://www.cemat-asia.com/CN/",0.6173146432,2864,0
group4232,CeMAT SouthEast ASIA http://www.cemat.de/en/exhibition/cemat-events-worldwide/,1,4233,1
group4232,CeMAT 2018 http://www.cemat.de/,0.8402508321,4234,1
group4232,CeMAT Australia 2018 http://www.cemat.com.au/,0.7032095747,4641,1
group4233,CeMAT SouthEast ASIA / TransAsia / Cold Chain Indonesia http://www.cemat.de/en/exhibition/cemat-events-worldwide/cemat-southeast-asia/,0.7478125483,541,0
group4233,CeMAT South America http://cemat-southamerica.com.br/,0.7105112912,1307,0
group4233,"CeMAT ASIA 2017 - Materials Handling, Automation, Transport/Logistics http://www.cemat-asia.com/CN/",0.625754089,2864,0
group4233,CeMAT SouthEast ASIA http://www.cemat.de/en/exhibition/cemat-events-worldwide/,0.8402508321,4233,1
group4233,CeMAT 2018 http://www.cemat.de/,1,4234,1
group4233,CeMAT Australia 2018 http://www.cemat.com.au/,0.818748604,4641,1
group4234,FDIC INTERNATIONAL 2017 http://www.fdic.com/index.html,0.984922537,1112,0
group4234,FDIC INTERNATIONAL 2018 http://www.fdic.com/index.html,1,4235,1
group4235,HANNOVER MESSE 2017 http://www.hannovermesse.de/home,0.975981977,1107,0
group4235,HANNOVER MESSE 2018 http://www.hannovermesse.de/home,1,4236,1
group4236,"COMEX 2017 - IT, Telecom & Technology Exhibition & Conference http://comex.om/",0.9892362864,830,0
group4236,"COMEX 2018 - IT, Telecom & Technology Exhibition & Conference http://comex.om/",1,4237,1
group4237,"9th International Exhibition Navigation systems, technologies and services (NAVITECH 2017) http://www.navitech-expo.ru/en/",0.921372588,1115,0
group4237,"NAVITECH 2018 - 10th International Exhibition Navigation systems, technologies and services http://www.navitech-expo.ru/",1,4238,1
group4238,Seafood Expo Global http://www.seafoodexpo.com/global/,1,1128,0
group4238,Seafood Expo Asia http://www.seafoodexpo.com/asia/,0.5192943367,2064,0
group4238,Seafood Expo Global http://www.seafoodexpo.com/global/,1,4239,1
group4239,Tires & Rubber 2017 http://www.rubber-expo.ru,0.9808280236,1108,0
group4239,Tires & Rubber 2018 http://www.rubber-expo.ru,1,4240,1
group4240,Food&HotelAsia 2018(FHA2018) http://www.foodnhotelasia.com/,1,4241,1
group4241,NEPCON China 2017 http://www.nepconchina.com,0.9637993195,1130,0
group4241,NEPCON China 2018 http://www.nepconchina.com,1,4242,1
group4242,International Trade Fair for Quality Assurance(31st CONTROL) http://www.control-messe.de/,0.88513629,1244,0
group4242,32nd CONTROL - International Trade Fair for Quality Assurance http://www.control-messe.de/,1,4243,1
group4243,Powder & Bulk Solids http://admtoronto.com/,0.58790538,1314,0
group4243,IPB 2017 - International Powder & Bulk Solids Processing Conference & Exhibition http://www.ipbexpo.com/,0.5409209344,2696,0
group4243,International Powder & Bulk Solids Conference & Exhibition 2016 http://event.powderbulksolids.com/,1,4244,1
group4244,Int'l Electronics Packaging Show(KIEP show 2017) http://www.kpcashow.com/,0.9809835585,1127,0
group4244,KIEP show 2018 - Int'l Electronics Packaging Show http://www.kpcashow.com/,1,4245,1
group4245,Int'l Electronic Circuits Show(KPCAshow2017) http://www.kpcashow.com/,0.7213285461,1129,0
group4245,KPCAshow2018 - Int'l Electronic Circuits Show http://www.kpcashow.com/,1,4246,1
group4246,2017 International Exhibition on Surfactant & Detergent(IESD China) http://www.iesdexpo.com,0.9847404958,1150,0
group4246,IESD China - 2018 International Exhibition on Surfactant & Detergent http://www.iesdexpo.com,1,4247,1
group4247,The 31st International Exhibition on Plastics and Rubber Industries(CHINAPLAS 2017) http://www.chinaplasonline.com/,0.8270024353,1305,0
group4247,CHINAPLAS 2018 - 32nd International Exhibition on Plastics and Rubber Industries http://www.chinaplasonline.com/,1,4248,1
group4248,RAPID + TCT http://www.rapid3devent.com/,1,4249,1
group4249,Expolux 2018 http://www.expolux.com.br,1,4250,1
group4250,MECANICA 2018 http://www.mecanica.com.br/,1,4251,1
group4251,Sign & Digital UK 2017 http://www.signanddigitaluk.com,0.9745222646,827,0
group4251,Sign & Digital UK 2018 http://www.signanddigitaluk.com,1,4252,1
group4251,SIGN EXPO 2018 http://www.sign-expo.com/,0.5036250251,4542,1
group4252,Sarawak Industrial Fiesta 2018(SarawakIF 2018) http://sarawakif.com/index.html,1,4253,1
group4253,Expo Seguridad Industrial Mexico http://www.exposeguridadindustrial.com/,1,674,0
group4253,Expo Seguridad Industrial Mexico http://www.exposeguridadindustrial.com/,1,4254,1
group4254,5th International Istanbul Smart Grids and Cities Congress and Fair(ICSG Istanbul 2017) http://www.icsgistanbul.com/,0.9387509123,1058,0
group4254,6th International Istanbul Smart Grids and Cities Congress and Fair(ICSG Istanbul 2018) http://www.icsgistanbul.com/,1,4255,1
group4255,Licensing Expo Japan 2017 http://www.licensingexpojapan.com/,0.7835290743,1161,0
group4255,Licensing Expo Japan 2018(LEJ2018) http://www.licensingexpojapan.com/,1,4256,1
group4256,Laser Expo 2017(Laser Expo 2017) http://www.opie.jp/le/,0.9055698055,1048,0
group4256,Laser Expo 2018 http://www.opie.jp/le/,1,4257,1
group4257,LENS EXPO 2017(LENS EXPO 2017) http://www.opie.jp/lens/,0.9691772156,1049,0
group4257,LENS EXPO 2018 http://www.opie.jp/lens/,1,4258,1
group4258,IR+UV EXPO 2017(IR+UV EXPO 2017) http://www.opie.jp/uvir/,0.9249974688,1061,0
group4258,IR+UV EXPO 2018 http://www.opie.jp/uvir/,1,4259,1
group4259,Positioning EXPO 2017(Positioning EXPO) http://www.opie.jp/pe/,0.9226062137,1062,0
group4259,Positioning EXPO 2018 http://www.opie.jp/pe/,1,4260,1
group4260,Medical & Imaging Expo 2017(M&I Expo) http://www.opie.jp/mi/,0.9781115617,1063,0
group4260,Medical & Imaging Expo 2018(M&I Expo) http://www.opie.jp/mi/,1,4261,1
group4261,Space & Astronomical Optics EXPO 2017(SAO Expo) http://www.opie.jp/sao/,0.9897253436,1064,0
group4261,Space & Astronomical Optics EXPO 2018(SAO Expo) http://www.opie.jp/sao/,1,4262,1
group4262,Industrial camera EXPO 2017(Industrial Camera EXPO) http://www.opie.jp/ic/index.php,0.9284403143,1065,0
group4262,Industrial camera EXPO 2018 http://www.opie.jp/ic/index.php,1,4263,1
group4263,IFF MAGIC Japan 2017 Spring http://www.iff-magic.com/,0.9904031316,1157,0
group4263,IFF MAGIC Japan http://www.iff-magic.com/,0.9718466363,2468,0
group4263,IFF MAGIC Japan 2018 Spring http://www.iff-magic.com/,1,4264,1
group4264,Chemspec India 2017 http://www.chemspecevents.com/india/,0.9780189827,1124,0
group4264,Chemspec India 2018 http://www.chemspecevents.com/india/,1,4265,1
group4265,"International Exhibition on Chemical Processing Technology, Equipment & Supplies(ChemProTech India 2017) http://www.chemprotechindia.com/",0.9856977078,1125,0
group4265,"ChemProTech India 2018 - International Exhibition on Chemical Processing Technology, Equipment & Supplies http://www.chemprotechindia.com/",1,4266,1
group4266,19th Jakarta International Handicraft Trade Fair (INACRAFT 2017) http://inacraft.co.id/,0.9221333613,1146,0
group4266,19th Jakarta International Handicraft Trade Fair (INACRAFT 2017) http://inacraft.co.id/,0.9221333613,1159,0
group4266,INACRAFT 2018 - 20th Jakarta International Handicraft Trade Fair http://inacraft.co.id/,1,4267,1
group4267,Japan International Welding Show 2018(JIWS2018) http://www.weldingshow.jp/,1,4268,1
group4268,TAIWAN INT'L LIGHTING SHOW(TILS ) http://www.tils.com.tw/,1,1000,0
group4268,TILS - TAIWAN INT'L LIGHTING SHOW http://www.tils.com.tw/,1,4269,1
group4269,ILA 2018 - Berlin Air Show http://www.ila-berlin.com,1,4270,1
group4270,"International Exhibition of Medical Tourism, Spa & Wellness(Healthcare Travel Expo) http://htexpo.com.ua/",1,1116,0
group4270,"VI International Exhibtion of Medical Tourism, SPA&Wellness - Healthcare Travel Expo(HTExpo) http://htexpo.com.ua/en/",0.8263899133,1133,0
group4270,"Healthcare Travel Expo - International Exhibition of Medical Tourism, Spa & Wellness http://htexpo.com.ua/",1,4271,1
group4271,VIII International Medical Forum(IMF) http://medforum.in.ua/?lang=en,0.8138831622,1132,0
group4271,IMF - IX International Medical Forum http://medforum.in.ua/?lang=en,1,4272,1
group4272,Stomatology Uzbekistan http://www.ite-exhibitions.com/Event-Managment/ITE-UZBEKISTAN/Stomatology-Uzbekistan.aspx,0.876588606,1136,0
group4272,STOMATOLOGY AZERBAIJAN 2017 - 12th Azerbaijan International  Stomatology Exhibition http://www.stomatology.az,0.5322548419,2478,0
group4272,Stomatology Uzbekistan http://www.ite-exhibitions.com/events/stomatology-uzbekistan,1,4273,1
group4273,Tashkent International Healthcare Exhibition(TIHE 2017) http://www.tihe.uz,0.9885101812,1117,0
group4273,TIHE 2018 - Tashkent International Healthcare Exhibition http://www.tihe.uz,1,4274,1
group4274,Automechanika Ho Chi Minh City 2017(AMHCMC 2017) http://www.automechanika-hcmc.com/,0.738656329,707,0
group4274,Automechanika Ho Chi Minh City 18(Automechanika) http://automechanika-hcmc.hk.messefrankfurt.com/hochiminhcity/en/exhibitors/welcome.html,1,4275,1
group4275,INTERCHARM professional http://intercharm.ru/,1,1091,0
group4275,InterCHARM Ukraine 2017 http://www.intercharm.kiev.ua/en-GB/,0.6603174776,2357,0
group4275,InterCHARM 2017 http://www.intercharm.ru/en/autumn/,0.8466944742,2832,0
group4275,INTERCHARM professional http://intercharm.ru/,1,4276,1
group4276,The 41st JAPAN HOBBY SHOW 2017(hobbyshow 2017) https://hobbyshow.jp/,0.7581681601,1174,0
group4276,The 42nd JAPAN HOBBY SHOW 2018 https://hobbyshow.jp/,1,4277,1
group4277,C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail(C-Star) http://www.c-star-expo.com,0.9797964974,1145,0
group4277,C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail http://www.c-star-expo.com,1,4278,1
group4278,CBME India 2017 http://www.cbmeindia.com/,0.9684365523,989,0
group4278,CBME India 2018 http://www.cbmeindia.com/,1,4279,1
group4279,Trade Fair for Pharmaceutical Products(AUSTROPHARM 2018) http://www.austropharm.at/,1,4280,1
group4280,C-Star - Shanghai's International Trade Fair for Solutions and Trends all about Retail(C-Star) http://www.c-star-expo.com,0.5613378218,1145,0
group4280,Star of the North Meeting http://star.mndental.org/,1,1167,0
group4280,G-Star 2017 - Global Game Exhibition G-Star 2017 http://www.gstar.or.kr,0.5009440969,3080,0
group4280,Star of the North Meeting http://star.mndental.org/,1,4281,1
group4281,22nd China (Shanghai) International Boat Show(CIBS 2017) http://www.boatshowchina.com/,0.8372668186,1151,0
group4281,CIBS 2018 - 23rd China (Shanghai) International Boat Show http://www.boatshowchina.com/,1,4282,1
group4282,Indonesia International Cleaning Exhibition(EXPO CLEAN 2017) http://www.expo-clean.com/,0.5322881504,806,0
group4282,"Expo Clean for Commercial Properties and Hotels 2017(China Clean Expo 2017, CCE 2017) http://www.chinacleanexpo.com",0.8939804442,1139,0
group4282,China Clean Expo 2018 - Expo Clean for Commercial Properties and Hotels 2018 http://www.chinacleanexpo.com,1,4283,1
group4283,Expo Leisure 2017 http://www.expoleisure.com/,0.8559018123,1153,0
group4283,2018 Expo Travel and Leisure http://www.expoleisure.com/,1,4284,1
group4284,Shanghai Hospitality Design & Engineering Expo(HDE 2017) http://www.hdeexpo.com/,0.9813008475,1155,0
group4284,HDE 2018 - Shanghai Hospitality Design & Engineering Expo http://www.hdeexpo.com/,1,4285,1
group4285,Foire de Paris http://www.foiredeparis.fr,1,1168,0
group4285,Foire de Paris http://www.foiredeparis.fr,1,4286,1
group4286,The 32nd Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/,0.8462124392,1169,0
group4286,33rd Hong Kong Houseware Fair http://www.hktdc.com/fair/hkhousewarefair-en/,0.5758790245,4225,1
group4286,33rd Hong Kong Gifts & Premium Fair http://www.hktdc.com/fair/hkgiftspremiumfair-en/,1,4287,1
group4287,Hong Kong International Printing & Packaging Fair http://www.hktdc.com/info/ms/a/jp/1X04CVE1/1/Japanese/,0.5249628579,1172,0
group4287,Hong Kong International Tea Fair 2017 http://www.hktdc.com/fair/hkteafair-en/Hong-Kong-International-Tea-Fair.html,0.5099910278,1963,0
group4287,HKIJS - Hong Kong International Jewellery Show http://m.hktdc.com/fair/hkjewellery-en/HKTDC-Hong-Kong-International-Jewellery-Show.html,0.5000928774,3729,1
group4287,Hong Kong International Printing & Packaging Fair http://m.hktdc.com/fair/hkprintpackfair-en/,1,4288,1
group4288,China (Yiwu) Cultural Products Trade Fair(CCPF) http://www.ssofair.com/,1,1170,0
group4288,CCPF - China (Yiwu) Cultural Products Trade Fair http://www.ssofair.com/,1,4289,1
group4289,"International Esthetics, Cosmetics & Spa Conference(IECSC New York) http://www.iecsc.com/ny/",0.830822361,656,0
group4289,"International Esthetics, Cosmetics & Spa Conference(IECSC Chicago) http://www.iecsc.com/",1,820,0
group4289,"International Esthetics, Cosmetics & Spa Conference(IECSC Las Vegas) http://www.iecsc.com/",0.8433272636,1683,0
group4289,"IECSC New York - International Esthetics, Cosmetics & Spa Conference http://www.iecsc.com/ny/",0.830822361,3762,1
group4289,"IECSC Chicago - International Esthetics, Cosmetics & Spa Conference http://www.iecsc.com/",1,4290,1
group4290,XPONENTIAL 2017 http://www.giievent.jp/auc407251/,0.6184159888,1223,0
group4290,XPONENTIAL 2018 http://www.giievent.jp/auc536519/,1,4291,1
group4291,Smart Manufacturing Experience http://www.smartmanufacturingexperience.com/,1,4292,1
group4292,"International Food Industry Exhibition, Seoul 2017(SEOUL FOOD 2017) http://seoulfood.or.kr/eng/main.asp",0.9797837449,1302,0
group4292,"SEOUL FOOD 2018 - International Food Industry Exhibition, Seoul http://seoulfood.or.kr/eng/main.asp",1,4293,1
group4293,Myanmar Oil and Gas Exhibition and Conference(Myanmar Oil & Gas Expo by MiTA) http://myanmar-oil-and-gas-expo.mitamyanmar.com/,0.5368699,456,0
group4293,Erbil Oil and Gas - 6th Erbil Oil & Gas International Exhibition http://erbiloilgas.com/,1,4294,1
group4294,Automechanika Dubai 2017 http://www.automechanikadubai.com/,0.9704064683,1215,0
group4294,Automechanika Dubai 2018 http://www.automechanikadubai.com/,1,4295,1
group4295,FABTECH Mexico 2017 http://fabtechmexico.com/,0.9725443391,1192,0
group4295,FABTECH Mexico 2018 http://fabtechmexico.com/,1,4296,1
group4296,DesignBUILD 2017 http://www.designbuildexpo.com.au,0.972110661,1199,0
group4296,DesignBUILD 2018 http://www.designbuildexpo.com.au,1,4297,1
group4297,All-Energy Exhibition and Conference 2017(All-Energy 2017) http://www.all-energy.co.uk/,0.9733139633,1245,0
group4297,All-Energy Australia 2017 http://www.all-energy.com.au/,0.8075832834,2633,0
group4297,All-Energy 2018 - All-Energy Exhibition and Conference 2018 http://www.all-energy.co.uk/,1,4298,1
group4298,The Food & Drink Trade Show http://www.thefoodanddrinktradeshow.co.uk/,0.9645300196,1198,0
group4298,Food & Drink Trade Show http://www.thefoodanddrinktradeshow.co.uk/,1,4299,1
group4299,27th International Stamp Fair http://www.briefmarkenmesse-essen.de/,0.8331197494,1276,0
group4299,28th International Stamp Fair http://www.briefmarkenmesse-essen.de/,1,4300,1
group4300,IE expo 2017 http://www.ie-expo.com/,0.9602806129,1204,0
group4300,IE expo China 2018 http://www.ie-expo.com/,1,4301,1
group4301,ASEANbeauty http://www.aseanbeautyshow.com,1,1184,0
group4301,ASEANbeauty http://www.aseanbeautyshow.com,1,4302,1
