dataId,query,matchResult,showId,Score,ScoreStd,hit1,hitw1,contain_hit1,hit2,hitw2,contain_hit2
803,PLMA'S World of Private Label,PLMA'S 2012 Private Label Trade Show-http://www.plma.com,5509,1.58574660026,0.396436650065,plma,9.09894674894,True,private,7.30718727972,True
804,Tube Dusseldorf,Tube 2012(Tube 2012)-http://www.tube.de,2047,0.823533090191,0.823533090191,tube,7.48950883651,True,tube,7.48950883651,True
805,POWER-GEN International - The Global Power Generation Exhibition & Conference,SNEC 8th (2014) International Photovoltaic Power Generation Conference & Exhibition(SNEC PV POWER EXPO 2014)-http://www.snec.org.cn,981,1.09653560221,0.156647943173,gen,8.69348164084,True,generation,7.22714457204,True
806,Fastener Fair Turkey,Fastener Fair Turkey 2014 - 2nd Exhibition for Fastener and Fixing Technology(Fastener Fair Turkey)-http://www.fastenerfairturkey.com/,5048,0.935305595392,0.311768531797,fastener,7.22714457204,True,turkey,6.90172217161,True
807,FASTENER EXPO GUANGZHOU,2015 Fastener Expo Shanghai-http://shanghai.fastenerexpo.cn/,1504,0.69490012153,0.231633373843,fastener,7.22714457204,True,guangzhou,5.24879914723,False
808,Radio Frequency identification (RFID Journal Live! ),LIVING & DESIGN 2012(LIVING & DESIGN)-http://www.living-and-design.com,3359,0.735096662656,0.147019332531,journal,9.09894674894,False,radio,9.09894674894,False
809,"Secutech Vietnam - International Security, Fire & Safety Exhibition & Conference","Secutech Vietnam - 7th International Security, Fire & Safety Exhibition & Conference(Secutech)-http://www.secutechvietnam.com",2214,2.1641102394,0.270513779925,secutech,8.18265601707,True,fire,6.70105147614,True
810,AMB- International Exhibition For Metal Working,International exhibition for metal working(AMB 2016)-http://www.messe-stuttgart.de/en/amb/,2128,1.47248782365,0.294497564731,amb,9.09894674894,True,work,6.53399739148,True
811,EVTEKS - Istanbul Home Textile Exhibition,CPhI Istanbul 2015-http://www.cphi.com/istanbul/home,568,0.907477028401,0.18149540568,evteks,9.09894674894,False,istanbul,5.74904266167,True
812,"SHOT SHOW - Shooting, Hunting, Outdoor Trade Show and Conference",Asia Outdoor Trade Show 2012-http://www.asian-outdoor.com/,1567,1.13254619863,0.188757699772,shoot,9.09894674894,False,hunt,7.71265238782,False
813,AusRAIL Conference & Exhibition,AusRAIL PLUS 2013-http://www.ausrail.com/,3789,0.742246889585,0.247415629862,ausrail,9.09894674894,True,conference,3.94854951247,False
814,Intersolar India,Intersolar India 2015-http://www.intersolar.in,1975,1.25474773419,0.627373867093,intersolar,8.18265601707,True,india,4.66219521458,True
815,CeBIT - Heart of the digital world,CeBIT 2012(CeBIT 2012)-http://www.cebit.de,680,0.845911039635,0.211477759909,heart,9.09894674894,False,cebit,8.18265601707,True
816,Heimtextil - International Trade Fair for Home and Contract Textiles,Heimtextil 2013 - International trade fair for home and contract textiles (Heimtextil )-http://www.heimtextil.de,24,2.23915855587,0.319879793696,heimtextil,8.40579956838,True,contract,7.30718727972,True
817,China Beauty Expo Chengdu (Autumn) (),IBE - International Beauty Expo-http://www.ibe.my,6393,0.741286671331,0.148257334266,chengdu,7.84618378045,False,autumn,5.66495954446,False
818,BEAUTY PROFESSIONAL ,Professional Beauty Delhi 2014-http://www.professionalbeauty.in/Delhi-show,2852,0.809927468178,0.404963734089,professional,6.95888058545,True,beauty,5.43538510281,True
819,TIIE-Tehran Int'l Industry Exhibition,14th Tehran International Industry Exhibition 2014(TIIE 2014)-http://www.idro-fairs.com/,3299,1.38678391651,0.277356783302,tehran,9.09894674894,True,tiie,9.09894674894,True
820,MHSRS - Military Health System Research Symposium ,Healthcare Facilities Symposium & Expo-http://www.hcarefacilities.com,3102,0.494948173389,0.123737043347,research,8.18265601707,False,symposium,7.71265238782,True
821,Special Operations Medical Association Scientific Assembly (SOMSA),AAFP Scientific Assembly-http://www.aafp.org/,6085,1.0190193372,0.169836556201,operations,8.40579956838,False,special,7.71265238782,False
822,EWMA - Conference of the European Wound Management Association (Germany),WIND EXPO 2013 - 1st Int'l Wind Energy Expo & Conference(WIND EXPO 2013 )-http://www.windexpo.jp,463,0.717867364326,0.143573472865,wind,7.84618378045,True,association,6.65659971357,False
823,SEE -Scandinavian Electronics,China Sourcing Fair: Electronics(China Sourcing Fair)-http://www.chinasourcingfair.com,2266,0.492182375409,0.164060791803,scandinavian,9.09894674894,False,see,8.69348164084,False
824,AAO -American Association of Orthodontists Annual Session,American Dental Association Annual Session & World Marketplace-http://www.ada.org,1890,1.30021672025,0.26004334405,aao,8.69348164084,False,session,7.48950883651,True
825,IDEM - International Dental Exhibition and Meeting,International Dental Exhibition and Meeting Singapore(IDEM)-http://www.idem-singapore.com/,2044,1.74709748696,0.349419497393,idem,9.09894674894,True,dental,6.57321810464,True
826,"ANKOMAK - International Construction Machinery, Building Elements & Construction Technologies Exhibition","20th International Construction and Machinery, Building Elements & Constuction Technologies Exhibition(ANKOMAK 2014)-http://www.ankomak.com/",2676,2.0829276695,0.260365958688,elements,9.09894674894,True,ankomak,9.09894674894,True
827,"InnoTrans- International Trade Fair for Transport Technology Innovative Components, Vehicles, Systems","InnoTrans 2012 International Trade Fair for Transport Technology - Innovative Components, Vehicles, Systems -(InnoTrans 2012)-http://www.innotrans.com",3112,2.88252090164,0.288252090164,innotrans,9.09894674894,True,innovative,7.84618378045,True
828,ELA - Expo Lighting America,ELA Expo Lighting America 2017-http://www.expolightingamerica.com/,5576,1.4451249792,0.3612812448,ela,9.09894674894,True,america,6.05442431122,True
829,International Exhibition VIETBUILD HANOI (November) ,VIETBUILD HANOI 2016(VIETBUILD)-http://vietbuildafc.com/en/Hoi-cho-ct.aspx?pg=Hoi-cho&id=61,3755,0.635093270942,0.158773317736,vietbuild,9.09894674894,True,hanoi,7.71265238782,True
830,Bici Expo,Manufacturing Expo 2012-http://www.manufacturing-expo.com/,1482,0.39941001554,0.39941001554,expo,2.63202472191,True,expo,2.63202472191,True
831,RBTE - Retail Business Technology Expo ,INDO RETAIL EXPO-http://indoretailexpo.com/#,3806,0.66090781765,0.165226954413,retail,6.57321810464,True,business,5.30345755977,False
832,"AFEX - AsiaFood Expo - International Exposition of Food Processing, Packaging and Handling Machinery, Equipment and Technology","AsiaFood Expo 2012 : 21st International Exposition on Food Processing Packaging and Handling Machinery,Equipment and Technology(AFEX 2012)-http://www.afex.com.ph",4300,2.78856461482,0.232380384568,asiafood,9.09894674894,True,afex,9.09894674894,True
833,Retail's BIG Show - NRF Annual Convention & Expo,The Big 3 Africa Show 2013(Big 3 Africa)-http://big3africa.com/,1344,0.761159981032,0.126859996839,big,6.95888058545,True,retail,6.57321810464,False
834,Wire & Cable India - International Exhibition & Conference for the Wire & Cable Industry,WIRE & CABLE INDIA 2014 - 5th International Exhibition for the Wire & Cable Industry(WIRE & CABLE INDIA 2014)-http://www.wire-india.com/,2125,1.96512103103,0.280731575861,cable,7.48950883651,True,wire,7.30718727972,True
835,EXINTEX MEXICO - INTERNATIONAL EXHIBITION OF THE TEXTILE INDUSTRY,Myanmar International Textile and Garment Industry Exhibition(MTG)-http://www.myanmar-expo.com/MTG/,1454,0.950059725814,0.190011945163,mexico,7.01950520726,False,textile,5.52941405246,True
836,Beauty Professional Indonesia,BEAUTY PROFESSIONAL INDONESIA 2015(BPI 2015)-http://www.beautyprofessional.co.id,2846,0.981767177885,0.327255725962,professional,6.95888058545,True,beauty,5.43538510281,True
837,"MAKTEK EURASIA- Machine Tools, Metal Processing Machines, Welding, Cutting, Drilling Technologies, Quality Control and Test Equipment Fair","Konya 12th International Metal Processing Machinery, Welding, Drilling and Cutting Technologies, Materials, Hand Tools, Hydraulic and Pneumatic Fair(KONMAK 2015)-http://www.konmakfair.com/",2584,1.58884394536,0.105922929691,maktek,9.09894674894,False,drill,8.69348164084,True
838,Industrial Automation & Component Exhibition,International Exhibition on Industrial Automation(Automation Vietnam 2014)-http://www.machinery-vietnam.com/,4236,1.13213506028,0.28303376507,component,8.18265601707,False,automation,5.60243918748,True
839,NIWeek-Worldwide Graphical System Design Conference and Exhibition,Worldwide Graphical System Design Conference and Exhibition(NIWeek 2012)-http://www.ni.com/niweek/,2829,2.20200790086,0.314572557266,niweek,9.09894674894,True,graphical,9.09894674894,True
840,VISION - International trade fair for machine vision,VISION - Leading world trade fair for machine vision(VISION 2014)-http://www.vision-messe.de,2182,1.23299628464,0.246599256929,vision,6.57321810464,True,machine,5.60243918748,True
841,SIAL InterFood,SIAL 2012(SIAL )-http://www.sial.fr,3407,0.747453775874,0.373726887937,sial,7.84618378045,True,interfood,7.84618378045,False
842,ALLPACK INDONESIA,"Allpack Indonesia 2014 - The 15th International Exhibiton on Food, Pharmaceutical & Cosmetic Processing & Packaging Technology Exhibition(Allpack Indonesia 2014)-http://allpack-indonesia.com/",3297,0.708258323677,0.354129161839,allpack,9.09894674894,True,indonesia,5.42264607704,True
843,China (Hainaan) International Winter Trade Fair of Tropical Agricultural Products Exhibition(),26th International Agricultural Exhibition-Fair(AGRO 2014)-http://www.agro-expo.com/,1401,1.02711109051,0.128388886314,winter,6.61404009916,False,agricultural,6.35810672502,True
844,A-KON International Comic Con,COMIC-CON INTERNATIONAL-http://www.comic-con.org,1633,1.46836461625,0.489454872083,con,7.71265238782,True,comic,7.48950883651,True
845,FanimeCon ,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
846,Sakura-Con (April),COMIC-CON INTERNATIONAL-http://www.comic-con.org,1633,0.657863793682,0.328931896841,april,8.69348164084,False,con,7.71265238782,True
847,Safety - ASSE Professional Development Conference and Exposition,2012 Professional Development Conference-http://www.nabt.org/websites/institution/index.php?p=10,5515,0.800511157239,0.160102231448,professional,6.95888058545,True,development,6.74757149178,True
848,Summer NAMM - International Music Exhibition,NAMM Show - International Music and Sound Exhibition(NAMM Show)-http://www.namm.org,95,1.36543896029,0.273087792059,namm,8.18265601707,True,music,7.71265238782,True
849,IWF-International Woodworking Fair,The 10th Vietnam International Woodworking Industry Fair VIETNAMWOOD(Vietnamwood 2013)-http://www.vietnamwoodexpo.com/,4388,0.661376932231,0.165344233058,iwf,8.69348164084,False,woodworking,7.15303659989,True
850,"GLASSTECH ASIA (Vietnam)- International Glass Products, Glass Manufacturing, Processing & Materials Exhibition","GLASSTECH ASIA  2012 -The 10th International Glass Products, Glass Manufacturing, Processing & Materials Exhibition(GA 2012)-http://www.glasstechasia.com.sg/",2210,1.99507283569,0.199507283569,glasstech,9.09894674894,True,glass,7.01950520726,True
851,OTAKON,International Fair to children and youth of Valencia(FIV - ExpoJove)-http://www.feriavalencia.com/event/fivexpojove/,1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
852,CEDIA EXPO,CEDIA EXPO 2012(CEDIA EXPO)-http://www.cedia.net/expo/,3079,1.0567932214,0.528396610702,cedia,9.09894674894,True,expo,2.63202472191,True
853,ANGA Cable Show (ANGA COM),The Cable Show 2012-http://www.ncta.com,5287,0.966826253864,0.241706563466,anga,9.09894674894,False,cable,7.48950883651,True
854,WorldDidac Asia,Worlddidac Asia 2017(WDDA17)-http://worlddidacasia.com,5685,0.792189410449,0.396094705225,worlddidac,9.09894674894,True,asia,4.38941654763,True
855,BLECHEXPO - Trade Fair for Sheet Metal Working and Schweisstec - Trade fair for joining technology,International trade fair for sheet metal working(Blechexpo)-http://www.blechexpo-messe.de,1923,2.05329671366,0.256662089207,blechexpo,9.09894674894,True,join,7.84618378045,False
856,Vietnam Int��l Retail and Franchise Show,Vietnam International Retail & Franchise Show(VIETRF)-http://vietrf.com,1337,1.4752200393,0.29504400786,retail,6.57321810464,True,franchise,6.35810672502,True
857,International Franchise Seoul,Franchise Seoul(Franchise Seoul Spring)-http://franchiseseoul.co.kr/,2401,0.844943763402,0.281647921134,seoul,6.4962570635,True,franchise,6.35810672502,True
858,HKTDC Hong Kong Fashion Week for Spring/Summer(),Hong Kong Fashion Week for Spring/Summer(HKFW/SS)-http://hkfashionweekss.hktdc.com/,1601,1.85358871409,0.264798387728,hktdc,6.61404009916,True,summer,5.98543143973,True
859,International Auto Aftermarket Expo (IAAE),The 10th International Auto Aftermarket EXPO 2012(IAAE 2012)-http://www.iaae-jp.com,643,1.7651161377,0.35302322754,iaae,9.09894674894,True,aftermarket,7.59486935217,True
860,"Elecomp - Iran International Exhibition of Electronic,Computer & E-commerce","22nd Iran International Exhibition of Electronic, Computer & E-Commerce(Elecomp)-http://iran-elecomp.com/",3929,2.2758249434,0.325117849057,elecomp,9.09894674894,True,computer,8.18265601707,True
861,Motortec Automechanika Iberica,ACMA Automechanika New Delhi 2015-http://www.acma-automechanika.in/,687,0.461150724561,0.461150724561,automechanika,7.15303659989,True,automechanika,7.15303659989,True
862,"MDA-Motion, Drive & Automation / HANNOVER MESSE - Leading Trade Fair for Power Transmission and Control","International Trade Fair for Industrial Automation, Drive and Motion Control(Automation Austria)-http://www.automation-austria.at",1180,1.89882256373,0.158235213644,mda,9.09894674894,False,motion,8.00033446028,True
863,West China International Oral Cavity Equipment and Materials Exhibition & Oral Medicine Conference(),FloorTech 2017 - 5th China International Floor Materials and Equipment Exhibition-http://www.overseas-property.cn,5575,0.88263608998,0.0980706766645,oral,9.09894674894,False,medicine,6.79636165595,False
864,IDEC-INDONESIA DENTAL EXHIBITION & CONFERENCE,"MYANMAR INTERNATIONAL EXHIBITION AND CONFERENCE ON DENTAL EQUIPMENT, TECHNOLOGY AND PRODUCTS(MYANMAR DENTAL EXPO 2017)-http://www.pharmed-myanmar.com/news/myanmar-international-exhibition-and-conference-on-dental-equipment-technology-and-products.html",5645,0.728749940248,0.182187485062,dental,6.57321810464,True,indonesia,5.42264607704,False
865,SIDEX- Seoul Int`l Dental Exhibition,Seoul International Dental Exhibition & Scientific Congress 2015(SIDEX 2015)-http://eng.sidex.or.kr/,2541,1.35517738182,0.271035476364,sidex,9.09894674894,True,dental,6.57321810464,True
866,Metalex - International Machine Tools and Metalworking Machinery Trade Exhibition for Asia,"International Exhibition on Metalworking & Machine Tools, Equipment and Technology(METALTECH 2014)-http://www.machinery-vietnam.com/",4234,1.58936997084,0.176596663426,metalex,8.69348164084,False,metalworking,7.01950520726,True
867,METALEX Vietnam - International Machine Tools and Metalworking Technology ExhibitionMetalex Vietnam,"International Exhibition on Metalworking & Machine Tools, Equipment and Technology(METALTECH 2014)-http://www.machinery-vietnam.com/",4234,1.70263006481,0.243232866402,metalex,8.69348164084,False,metalworking,7.01950520726,True
868,LASER World of Photonics China - International Trade Show for Optical Technologies in China,"21st LASER World of PHOTONICS 2013 (International Trade Fair and International Congress for Optical Technologies - Components, Systems and Applications-http://www.laser.de",1524,1.71517014419,0.190574460466,laser,7.3941986567,True,photonics,7.3941986567,True
869,Annual Evolution Asia Yoga Conference,ASHE Annual Conference & Technical Exhibition-http://www.ashe.org/ashe/annual/,2773,0.679319612219,0.22643987074,annual,5.38537468224,True,asia,4.38941654763,False
870,"FIBO - The Leading International Trade Show for Fitness, Wellness and Health","The Leading International Trade Show for Fitness, Wellness and Health(FIBO)-http://www.fibo.de",883,2.5333385784,0.316667322299,fibo,8.40579956838,True,fitness,7.22714457204,True
871,"ISAF Istanbul - Istanbul Fair for Security, Fire, Emergency and Search-Rescue/","Security, Fire & Rescue Expo(SKYDD )-http://www.skydd.net/",3516,1.26129353934,0.180184791335,isaf,9.09894674894,False,emergency,8.40579956838,False
872,EFTTEX-European Fishing Tackle Trade Exhibition(Budapest),European Fishing Tackle Trade Exhibition(EFTTEX)-http://www.eftta.com,2725,1.96915305114,0.281307578734,efttex,9.09894674894,True,tackle,8.40579956838,True
873,IFE - International Food & Drink Event,International Food & Drink Event (IFE 13)(IFE 13)-http://www.ife.co.uk,677,1.59685218092,0.319370436185,ife,8.40579956838,True,drink,6.20857499105,True
874,Appareal Textile Sourcing Canada,China Sourcing Fair: Garments & Textiles-http://www.globalsources.com/TRADESHOW/USA-GARMENTS-TEXTILE.HTM?source=TSCCSF_UPCOMING_GS,4789,0.736869367306,0.245623122435,canada,7.3941986567,False,textile,5.52941405246,True
875,Textillegprom - Federal Trade Fair for Textile and Light Industry Goods and Equipment (Spring),Federal Trade Fair for Textile and Light Industry Goods and Equipment(TEXTILLEGPROM)-http://www.textilexpo.ru/en/,3124,2.38010010906,0.238010010906,federal,9.09894674894,True,textillegprom,9.09894674894,True
876,CENTRAL CHINA (CHANGSHA)INTERNATIONAL EQUIPMENT MANUFACTURING EXPOSITION(),The 15 th China West International Equipment Manufacturing Exposition (cwieme 2012)-http://former.cwieme.com/int/en/index.html,5338,0.933927281105,0.155654546851,central,7.3941986567,False,exposition,5.52941405246,True
877,VMworld (Barcelona),in-cosmetics Barcelona 2012(in-cosmetics Barcelona 2012)-http://www.in-cosmetics.com,824,0.718949724603,0.718949724603,barcelona,7.15303659989,True,barcelona,7.15303659989,True
878,HKTDC Hong Kong International Lighting Fair (Autumn Edition) (),Hong Kong International Lighting Fair (Spring Edition)-http://www.hktdc.com/fair/hklightingfairse-en/,4632,1.93959625194,0.242449531493,hktdc,6.61404009916,True,hong,5.94194632779,True
879,CITE Japan,CITE JAPAN 2013(CITE JAPAN 2013)-http://www.citejapan.info/,1315,0.86179700113,0.430898500565,cite,8.69348164084,True,japan,4.40759886671,True
880,Wire Southeast Asia - International Wire & Cable Trade Fair for Southeast Asia(),The International Wire and Cable Trade Fair in Russia 2013(wire Russia )-http://www.wire-russia.com/,1348,1.67584008646,0.239405726637,southeast,7.71265238782,False,cable,7.48950883651,True
881,Fastener Poland - International Trade Fair for Fastener and Fixing Technology,Fastener Fair Russia  2013 - International Exhibition for Fastener and Fixing Technology(Fastener Fair Russia)-http://www.fastenerfair.com/russia/,4081,1.45372510816,0.207675015452,poland,8.40579956838,False,fix,8.00033446028,True
882,Singapore Gifts & Premiums Fair - International Gifts & Premiums Fair,Singapore Gifts & Premiums Fair 2012(SGPFair 2012)-http://sgpfair.com,1646,1.45888037187,0.291776074373,premiums,7.48950883651,True,singapore,6.70105147614,True
883,FRANCHISE & License Expo Indonesia,"Franchise and License Expo Indonesia, 11th(FLEI)-http://www.franchise-license-expo.co.id/",2975,1.26743996634,0.316859991584,license,7.30718727972,True,franchise,6.35810672502,True
884,"MIRF - Malaysia International Retail, Franchise & Licensing Fair",Vietnam International Retail & Franchise Show(VIETRF)-http://vietrf.com,1337,1.02228420111,0.170380700184,license,7.30718727972,False,retail,6.57321810464,True
885,IE Expo,Manufacturing Expo 2012-http://www.manufacturing-expo.com/,1482,0.39941001554,0.39941001554,expo,2.63202472191,True,expo,2.63202472191,True
886,WATER KOREA,Water Expo Korea 2015-http://www.waterexpo.co.kr/,4412,0.790403859649,0.395201929825,water,5.55798742491,True,korea,5.55798742491,True
887,"techtextil RUSSIA - International Trade Fair for Technical Textiles, Nonwovens and Protective Clothing",International Trade Fair for Technical Textiles and Nonwovens(Techtextil)-http://www.techtextil.de,1114,2.31414895223,0.231414895223,protective,9.09894674894,False,techtextil,8.18265601707,True
888,Retail & Solution Expo Indonesia,Marketing at Retail : The Exhibition for every Point of Purchase Marketing Solution(Marketing at Retail )-http://www.marketingpointdevente.com/,2497,0.676974416455,0.169243604114,solution,7.3941986567,True,retail,6.57321810464,True
889,Asean Retail,ASEAN Retail 2018-http://aseanretailshow.com/,6549,0.925239474181,0.46261973709,asean,6.95888058545,True,retail,6.57321810464,True
890,IINEX - International Industry Exhibition (Ex.TIIE),14th Tehran International Industry Exhibition 2014(TIIE 2014)-http://www.idro-fairs.com/,3299,0.990139072243,0.198027814449,tiie,9.09894674894,True,ex,7.30718727972,True
891,"ISH - The World's Leading Trade Fair. The Bathroom Experience, Building, Energy, Air-conditioning Technology, Renewable Energies","ISH - The world's leading trade fair for the Bathroom Experience, Building, Energy, Air-conditioning Technoloby, Renewable Energies(ISH)-http://www.ish-frankfurt.de",627,3.01354346541,0.215253104672,experience,8.18265601707,True,ish,8.18265601707,True
892,FENIBAT - National and International Lead-Acid Bateries Fair Conference,LED Japan Conference & Expo/Strategies in Light(LED Japan)-http://www.led-japan.com/,1834,0.713909691383,0.142781938277,lead,6.18117601686,True,national,6.0785218628,False
893,Asian Battery Conference - Malaysia,BATTERY OSAKA-http://www.battery-kansai.jp/,1782,0.644589447305,0.161147361826,battery,7.48950883651,True,asian,6.42479809952,False
894,China Cycle - China International Bicycle & E-Bike Fair,The 23rd China International Bicycle & Motor Fair(CHINA CYCLE 2013)-http://www.e-chinacycle.com/,2224,1.32785113886,0.221308523143,bicycle,8.40579956838,True,cycle,8.00033446028,True
895,TIGS - Tokyo International Gift Show (Spring),The 73rd TOKYO INTERNATIONAL Gift Show 2012 SPRING(TIGS)-http://www.giftshow.co.jp,252,1.57744159366,0.262906932277,tigs,8.69348164084,True,gift,5.14770303036,True
896,ASD/AMD Gift & Toy Show - Associated Surplus Dealers/Associated Merchandise Dealers National Trade Show (Spring),The 7th Shanghai International Gift & Home Decor Trade Fair 2012(spring)(International Gifts & Home Decor Trade Fair)-http://www.shanghaimart.jp,5164,0.98940026561,0.109933362846,associate,9.09894674894,False,asd,8.69348164084,False
897,India Rubber Expo - International Exhibition & Conference,International Rubber Expo(RUBEXPO)-http://rubexpo.com/,4761,0.959858986431,0.159976497738,rubber,6.26573340489,True,india,4.66219521458,False
898,Korea International Plastic & Rubber Show(koplas),KOPLAS 2013 - 22nd Korea International Plastics & Rubber Show(KOPLAS 2013)-http://www.koplas.com/eng/,529,1.53057896033,0.255096493389,koplas,9.09894674894,True,plastic,6.90172217161,True
899,FOE - FIBER OPTICS EXPO,12th Fiber Optics Expo (FOE 2012) (FOE2012)-http://www.foe.jp/,851,1.46683047682,0.366707619205,foe,9.09894674894,True,fiber,8.40579956838,True
900,ECOC EXHIBITION  (Sweden) ,SWEDEN OUTDOOR WEEK 2014-http://www.sweden-outdoor.com/,5058,0.681147513469,0.227049171156,ecoc,9.09894674894,False,sweden,9.09894674894,True
901,HI JAPAN - Health Ingredients Japan,Health ingredients Korea 2017(Hi Korea)-http://www.hi-korea.net/,5656,1.36231843162,0.340579607904,hi,8.00033446028,True,ingredients,6.39089654784,True
902,IPE - International Poultry Expo and International Feed Expo,INTERNATIONAL POULTRY EXPO @LANTA 2012(IPE 2012)-http://www.internationalpoultryexposition.com/about/history.cfm,5094,0.986273362585,0.197254672517,ipe,9.09894674894,True,fee,7.71265238782,False
903,World of Concrete - International Exhibition and Conference on Construction,World of Concrete 2012(World of Concrete 2012)-http://www.WorldofConcrete.com,63,0.926460107397,0.154410017899,concrete,7.59486935217,True,construction,5.0385037384,False
904,"Glasstech Asia (Singapore)- International Glass Products, Glass Manufacturing, Processing & Materials Exhibition","GLASSTECH ASIA  2012 -The 10th International Glass Products, Glass Manufacturing, Processing & Materials Exhibition(GA 2012)-http://www.glasstechasia.com.sg/",2210,1.99507283569,0.199507283569,glasstech,9.09894674894,True,glass,7.01950520726,True
905,CPhI Worldwide (Frankfurt),CPhI Worldwide 2012(CPhI Worldwide 2012)-http://www.cphi.com,3282,1.35110736389,0.450369121298,worldwide,7.59486935217,True,frankfurt,7.3941986567,False
906,Africa Health,Africa Health 2015-http://www.africahealthexhibition.com/,1371,0.858467144729,0.429233572365,health,5.43538510281,True,africa,5.43538510281,True
907,SIAL CANADA - International Food Exhibition,Sial Canada (Sial Canada)-http://www.sialcanada.com/sial/en/about-the-show/index.sn,1083,0.846380583251,0.16927611665,sial,7.84618378045,True,canada,7.3941986567,True
908,BPCA PestEx - The UK's Premier Pest Control Event,Control China 2012-http://www.control-china.de,4281,0.728017341581,0.182004335395,premier,7.30718727972,False,control,6.57321810464,True
909,"ILOPE - International Lasers, Optoelectronics and Photonics Exhibition",micro photonics - International Congress Expo-http://www.micro-photonics.de/,3346,0.705466909852,0.176366727463,optoelectronics,9.09894674894,False,photonics,7.3941986567,True
910,Vision China (Shanghai)-Machine Vision Exhibition and Machine Vision Technology & Application Conference(),The 14th China(Beijing) International Exhibition on Gases Technology & Equipment & Application(IG China 2012)-http://igchina-expo.com/,4423,0.885736961635,0.110717120204,application,7.71265238782,True,vision,6.57321810464,False
911,Automation India,"International Exhibition for Materials Handling, Automation Technology, Transport Systems and Logistics(CeMAT INDIA 2012)-http://www.cemat-india.com",3865,0.56925625124,0.28462812562,automation,5.60243918748,True,india,4.66219521458,True
912,RSA Conference,HR Africa Conference-http://www.hr-africa.com/,6065,0.406925262869,0.406925262869,conference,3.94854951247,True,conference,3.94854951247,True
913,SPS IPC DRIVES Nuremberg - Electric Automation - Systems and Components,SPS IPC Drives - Electric Automation - Systems and Components(SPS IPC Drives)-http://www.mesago.de/sps,3785,2.33682737584,0.333832482262,ipc,8.40579956838,True,sps,8.40579956838,True
914,Hand tools and Fasteners Expo,"Expo F - International trade fair for hardware, tools, fasteners & metalworking-http://www.expo-f.com/",6447,1.09706133773,0.274265334433,fasteners,8.40579956838,True,hand,7.3941986567,False
915,"MAGIC Las Vegas (Footwear SOURCING, SOURCING, WWDMAGIC) - International Fashion Exhibition (August) ",International Fashion Footwear and Leatherwear Fairs(STYL and KABO August 2012)-http://www.bvv.cz/styl-gb,4276,0.990582907641,0.110064767516,august,8.69348164084,True,magic,8.40579956838,False
916,GFT -Garment and Textile Manufacturing Industries,GFT 2014 - Only International trade show for garment and textile manufacturing industry (GFT 2014)-http://www.garmenttextile.com/,1593,1.45589551214,0.291179102428,gft,8.69348164084,True,garment,6.15450776978,True
917,HANOIFABRIC - Vietnam Hanoi Fabric & Garment Accessories Expo ,Vietnam Saigon  Garment & Accessories Machinery Expo-http://www.vfabric.com/textile/,843,1.09689761423,0.182816269039,hanoi,7.71265238782,False,fabric,7.30718727972,True
918,Intermoda,International Ready-to-Wear Fashion Fair (INTERMODA)-http://www.semanamoda.ifema.es,5732,0.453933817085,0.453933817085,intermoda,8.69348164084,True,intermoda,8.69348164084,True
919,Bangladesh Foodtech - Bangladesh International Foodtech and Bakery Tech Industrial Fair,"Bangladesh International Plastics, Packaging and Printing Industrial Fair(2012 IPF)-http://www.bangla-expo.com/IPF/",301,0.893942631121,0.12770609016,foodtech,7.30718727972,False,bangladesh,6.84765495034,True
920,"Hanoi International Plastics Rubber,Printing,Packaging & Food Processing Industry Exhibition",The 12th Vietnam International Food Processing & Packaging Machinery  Industry Exhibition(Vietnam Food Processing &  Packaging Machinery 2012)-http://www.vietnamfoodtech.com,3371,1.39058206936,0.139058206936,hanoi,7.71265238782,False,rubber,6.26573340489,False
921,Textile Tokyo - Textile & Material Expo Tokyo (Spring)(),1st TEXTILE TOKYO [SPRING]-http://www.textile-expo.jp/spring/,877,1.61645600105,0.323291200211,material,6.20857499105,False,textile,5.52941405246,True
922,RETAILTECH JAPAN - Retail Technology Exhibition & Conference,RETAILTECH JAPAN 2012  (28th Retail Information Technology Exhibition & Conference) (RETAILTECH JAPAN )-http://www.retailtech.jp/,545,1.79290463669,0.298817439449,retailtech,9.09894674894,True,retail,6.57321810464,True
923,NY NOW(Winter),JA New York Winter 2015(JA NY)-http://www.ja-newyork.com,2434,0.824120256009,0.412060128004,ny,7.3941986567,True,winter,6.61404009916,True
924,EXPO PACK Guadalajara,TOKYO PACK 2012(TOKYO PACK 2012)-http://www.tokyo-pack.jp/,3279,0.68194590704,0.34097295352,pack,6.26573340489,True,expo,2.63202472191,False
925,EXPO PLASTICOS -International Exhibition of Technology and Solutions for the Plastic Industry,International Metal Industry Technology Exhibition(Korea Metal Week 2016)-http://www.korea-metal.com/,3471,0.981013883664,0.140144840523,plastic,6.90172217161,False,solutions,6.20857499105,False
