dataId,query,matchResult,showId,Score,ScoreStd,hit1,hitw1,contain_hit1,hit2,hitw2,contain_hit2
1028,CERAMICS CHINA - China International Ceramics Industry Exhibition,26th China International Ceramics Industry Exhibition(Ceramics China 2012),2080,1.62194162771,0.324388325543,ceramics,7.08252327805,True,industry,4.03483126557,True
1029,China (Guangdong) Bicycle Exhibition(),All China Leather Exhibition,2957,0.806240619753,0.201560154938,guangdong,8.69196119049,False,bicycle,8.40427911804,False
1030,China (Guangzhou) international wine & spirits exhibition and the world famous wine festival(),2014 The 5th China (Guangzhou) International Wine & Spirits Exhibition(Winexpo2014),4746,1.64593184326,0.182881315918,famous,8.69196119049,False,spirit,7.2256241217,True
1031,CIFF -  China International Furniture Fair(Guangzhou)-Home Furniture(September)��(9),29th China International Furniture Fair (Guangzhou)-Home Furniture(CIFF Home Furniture),669,2.13702475666,0.267128094583,september,7.8446633301,False,ciff,7.8446633301,True
1032,CIFM - China International Woodworking Machinery & Furniture Raw Materials Fair,The 15th China International Furniture Woodworking Machinery & Wood Products Exhibition,5342,1.52852170668,0.169835745187,cifm,9.0974262986,False,woodworking,7.15151614954,True
1033,CIPS - China International Pet Show - International Pet and Aquarium trade show in Asia,The 16th China International Pet Show (CIPS 2012),3688,1.76068326531,0.220085408164,cips,8.69196119049,True,aquarium,8.69196119049,False
1034,CISMEF - China International Small and Medium Enterprises Fair,The 9th China International Small and Medium Enterprises Fair (CISMEF 2012 ),3341,2.25867588349,0.322667983356,cismef,9.0974262986,True,enterprises,8.40427911804,True
1035,D�PPES - Digital Printers & Engravers & Signage ExpoD.PES,Digital Signage World Asia 2012,5838,1.19913481125,0.599567405624,signage,8.40427911804,True,digital,7.15151614954,True
1036,Electrical Building Technology Guangzhou,Guangzhou International Lighting Exhibition & Electrical Building Technology,1413,1.65100787184,0.412751967959,electrical,6.17965556651,True,guangzhou,5.24727869689,True
1037,FASTENER EXPO GUANGZHOU,2015 Fastener Expo Shanghai,1504,0.99964016077,0.333213386923,fastener,7.2256241217,True,guangzhou,5.24727869689,False
1038,FHW CHINA - Food Hospitality World,FOOD HOSPITALITY WORLD CHINA(FHW CHINA 2013),5021,2.05758927956,0.411517855912,fhw,8.40427911804,True,hospitality,6.17965556651,True
1039,FIREFLY ACG FESTIVAL,China International ACG Expo,3264,0.873164389976,0.436582194988,acg,8.69196119049,True,festival,6.02937336346,False
1040,GBE - China Billiards Exhibition,All China Leather Exhibition,2957,0.806240619753,0.268746873251,gbe,9.0974262986,False,china,3.43099961048,True
1041,"ARABLAB Conference - International Exhibition for Laboratory Technology, Instrumentation & Services","ARABLAB Conference - International Exhibition for Laboratory Technology, Instrumentation & Services",2258,2.57615094195,0.322018867743,arablab,9.0974262986,True,instrumentation,7.48798838616,True
1042,"Interbake - China Bakery Exhibition - International Bakery Equipment, Supplies and Ingredients Exposition","BakeryAsia2012 (The 10th International Exhibition of Equipment, Ingredients and Supplies for the Bakery and Confectionery Industries)(BakeryAsia2012)",4633,1.47448086346,0.163831207051,interbake,9.0974262986,False,bakery,6.7948412056,True
1043,LED CHINA (Guangzhou)LED,LED CHINA 2012,3101,1.28550067102,0.428500223672,lead,6.2070545407,True,guangzhou,5.24727869689,False
1044,PHARMCHINA (Autumn)(),AUTUMN FAIR 2015,1698,0.779729296362,0.389864648181,pharmchina,8.69196119049,False,autumn,5.69622891694,True
1045,SHOES & LEATHER - International Shoes & Leather Exhibition/SHOES&LEATHER,The 22nd International Exhibition on Shoes and Leather Industry -Guangzhou (SHOES & LEATHER - GUANGZHOU 2012),1331,1.26105133767,0.315262834419,shoe,6.29406591769,True,leather,6.07700141245,True
1046,SIGN CHINA(),SIGN CHINA 2012,1783,1.27714491232,0.638572456158,sign,7.01798475692,True,china,3.43099961048,True
1047,SINO LABEL(),The 19th South China International Exhibition on Printing Industry / The China International Exhibition on Label Printing Technology(The 19th Printing South China / SINO-LABEL 2012),461,0.902948202422,0.451474101211,sino,7.99881400993,True,label,6.9573601351,True
1048,China (Hainaan) International Winter Trade Fair of Tropical Agricultural Products Exhibition(),China International Knitting Trade Fair(China Knitting ),6107,1.14395986481,0.142994983101,winter,6.65507926323,False,agricultural,6.3893760975,False
1049,cicaf - China International Cartoon & Animation Festival,South China International Fair of Cartoon & Childhood Education 2012,5920,0.892061846105,0.178412369221,animation,9.0974262986,False,cartoon,8.69196119049,True
1050,Electronics and Information Fair (EIF),International Electronics & Information Fair Hangzhou 2012,5201,1.17831574574,0.294578936434,eif,9.0974262986,False,information,6.3893760975,True
1051,Outdoor Lifestyle Hangzhou(),OutDoor 2015,2225,0.872248543811,0.290749514604,hangzhou,7.99881400993,False,lifestyle,6.74605104143,False
1052,Agriculture & Food Expo Harbin,Myanmar Agriculture and Food Exhibition and Conference,408,0.992586298626,0.248146574656,harbin,8.69196119049,False,agriculture,6.2070545407,True
1053,HBF - Harbin Trade Fair - China Harbin Fair for Trade and Economic Cooperation,China - Russia Expo - HARBIN INTERNATIONAL ECONOMIC AND TRADE FAIR,2220,1.76079693173,0.293466155289,harbin,8.69196119049,True,cooperation,8.40427911804,False
1054,China International Heating Boiler Air Conditioning Energy-saving Emission Reduction Exhibition ,"8th Trade Fair for Heating, Alternative Sources of Energy and Air Conditioning(FOR THERM)",1763,1.31320058715,0.14591117635,reduction,8.18113556672,False,save,7.08252327805,False
1055,China Jilin-Northeast Asia Investment And Trade Expo-,The Seventh Central China Investment and Trade Expo,4188,1.13643064035,0.189405106725,northeast,8.18113556672,False,investment,6.65507926323,True
1056,Shandong International Tea Culture Fair,Hong Kong International Tea Fair,2865,1.03611507879,0.259028769697,culture,8.18113556672,False,tea,7.48798838616,True
1057,China Kunming Import & Export Commodities Fair,The 20th  China Kunming Import & Export Commodities Fair (Kunming Fair 2012),5894,2.12082290115,0.353470483525,kunming,8.69196119049,True,commodities,7.71113193748,True
1058,CITM - China International Travel mart,The Travel Goods Show,842,0.641377525958,0.213792508653,travel,5.74752221132,True,china,3.43099961048,False
1059,CIE - China International Import Expo,"China Brand Products Import Expo, Kunshan 2014(CIE)",1209,1.23248301695,0.24649660339,cie,8.69196119049,True,import,6.9573601351,True
1060,AMB China - China Metal Working & Forming Exhibition(),International exhibition for metal working(AMB 2016),2128,1.75977342737,0.293295571228,amb,9.0974262986,True,form,8.40427911804,False
1061,Asia Outdoor Trade Show,Asia Outdoor Trade Show 2012,1567,1.8496186513,0.462404662824,outdoor,6.65507926323,True,asia,4.43398720449,True
1062,JIAF - INTERNATIONAL APPAREL HOUSEHOLD TEXTILE & FABRICS TRADE FAIR JANGSU CHINA,Intertextile Shanghai Apparel Fabrics - China International Trade Fair for Apparel Fabrics and Accessories(Intertextile Shanghai ),2231,1.61962209337,0.202452761672,household,7.48798838616,False,fabrics,6.7948412056,True
1063,Scan China - International Exhibition of Automatic Identification Technology,The 8th China International Metals Working Technology & Equipment Exhibition,2867,0.943984825725,0.157330804287,automatic,9.0974262986,False,identification,8.69196119049,False
1064,CAEXPO China-Asean Expo,The 9th China-ASEAN Exposition(CAEXPO),3175,1.36725511453,0.341813778634,caexpo,8.69196119049,True,asean,7.01798475692,True
1065,ChinaMach - China International Machinery Industry Exhibition,International Exhibition for Textile Machinery,2874,1.16557015741,0.233114031481,machinery,4.83474642156,True,industry,4.03483126557,False
1066,CICGF - China International Consumer Goods Fair,2012 Yiwu Sourcing Fair: Consumer Goods,4131,1.14950258382,0.229900516763,consumer,7.30566682937,True,goods,6.07700141245,True
1067,China (Qingdao) International Tea Culture Fair(),The 3rd China Xiamen International Tea Fair (Tea Fair ),3476,1.23855164094,0.20642527349,culture,8.18113556672,False,tea,7.48798838616,True
1068,China Drugstore & Life Care Show ,Japan Drugstore Show 2012,665,1.12966030508,0.225932061017,drugstore,9.0974262986,True,life,6.90020172126,False
1069,China Oral Cavity Equipment (QingDao) Exhibition & Technical Exchange Meeting(),China (Shanghai) International Medical Equipment Exhibition,2887,1.03473275107,0.129341593884,oral,9.0974262986,False,exchange,7.8446633301,False
1070,China Qingdao International Tire Fair(),2012 The 9th China Qingdao International Tire Fair(2012 CTF),897,1.45218573594,0.290437147188,tire,7.71113193748,True,qingdao,7.30566682937,True
1071,IUMRS-ICAM - International Conference on Advanced Materials,4th Advanced Electronic Materials Expo (MATERIAL JAPAN) (MATERIAL JAPAN),5084,0.824940415428,0.206235103857,advance,6.9573601351,True,materials,5.12713438505,True
1072,Qingdao Int`l Machine Tools & Moulds Exhibition (JNMTE)(),The 16th Qingdao International Machine Tools and Moulds Exhibition,2831,1.93829002533,0.323048337555,mould,7.48798838616,True,qingdao,7.30566682937,True
1073,SINOCES - China International Consumer Electronics ShowSINOCES,China International Consumer Electronics Show 2012(SINOCES),4246,1.94102716277,0.388205432554,sinoces,9.0974262986,True,consumer,7.30566682937,True
1074,TEA EXPO(),World Tea Expo,1429,1.11528499782,0.55764249891,tea,7.48798838616,True,expo,2.77755768952,True
1075, MCBE SHANGHAI - Shanghai International Infant Food & Supplies Expo,Shanghai International Beauty Expo,1106,1.2065049333,0.201084155551,infant,8.69196119049,False,supply,5.57106577398,False
1076,ACLE - All China Leather Exhibition,All China Leather Exhibition,2957,1.62365778184,0.541219260613,leather,6.07700141245,True,china,3.43099961048,True
1077,Aluminium China,ALUMINIUM CHINA 2012(ALUMINIUM CHINA),1627,1.26855600076,0.634278000378,aluminium,7.71113193748,True,china,3.43099961048,True
1078,"APFE - International Adhesive Tape,Protective Film & Optical Film Expo()",The 7th International Adhesive tape Protective Films & Optical Film (Shanghai) Expo(APFE 2012),1282,2.44146318632,0.30518289829,apfe,9.0974262986,True,tape,9.0974262986,True
1079,"APFO -International Adhesive Tape,Protective Film & Optical Film Expo()",The 7th International Adhesive tape Protective Films & Optical Film (Shanghai) Expo(APFE 2012),1282,2.08375384057,0.297679120082,tape,9.0974262986,True,protective,9.0974262986,True
1080,Aquatech China - International Exhibition & Conference on Water Technology,International Exhibition of Water Management & Technologies(AQUATECH),6026,1.40521728076,0.200745325823,aquatech,7.8446633301,True,water,5.55646697456,True
1081,Asia Electronics Exhibition in Shanghai (AEES),Printed Electronics Asia 2012,6049,1.04571022217,0.261427555543,electronics,5.48650838595,True,shanghai,5.12713438505,False
1082,Auto Shanghai - International Automobile & Manufacturing Technology Exhibition,The 10th China (Guangzhou) International Automobile Exhibition(Auto Guangzhou 2012),3776,1.34820778119,0.192601111598,automobile,7.39267820636,True,auto,5.6316903958,True
1083,Automechanika Shanghai,Automechanika Shanghai (Automechanika Shanghai),2215,1.39423828481,0.697119142406,automechanika,7.2256241217,True,shanghai,5.12713438505,True
1084,Automotive Testing Expo China,Automotive Testing Expo China 2015,3202,1.7641238728,0.441030968201,test,7.08252327805,True,automotive,5.98391098939,True
1085,Bakery China - International Trade Fair for the Baking and Confectionery Industry,15th International Trade Fair for the Baking and Confectionery Industry in China (Bakery China 2012),2614,2.37407956,0.296759945,bake,7.48798838616,True,confectionery,7.30566682937,True
1086,"bauma China - International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment","International Trade Fair for Construction Machinery, Building Material Machines, Construction Vehicles and Equipment(baumaChina 2012)",2262,2.55656179859,0.213046816549,bauma,8.18113556672,True,vehicles,6.53247694114,True
1087,Beijing Essen Welding & Cutting,The 17th Beijing Essen Welding & Cutting Fair 2012,1533,1.76650130959,0.441625327396,essen,7.8446633301,True,cut,7.30566682937,True
1088,"BWT EXPO - Shanghai Building Water , Water Treatment Technology and  Equipment Expo -",2013 Shanghai International Building Rubbish Treatment Equipment Exhibition,5349,1.41735872173,0.20247981739,treatment,6.90020172126,True,water,5.55646697456,False
1089,CFF - China Shanghai Farming Means of Products Fair ,China Sourcing Fair: Home Products (China Sourcing Fair),953,1.09502709331,0.156432441902,mean,9.0974262986,False,cff,9.0974262986,False
1090,"China (Shanghai) Beauty, Hairdressing & Cosmetics Expo()",Shanghai International Beauty Expo,1106,1.62248933499,0.270414889165,hairdressing,7.48798838616,False,cosmetics,6.12701183303,False
1091,China (Shanghai) International Battery Industry Fair(),The 7th China (Shanghai) International Battery Industry Fair(CNIBF),2909,1.62627733633,0.271046222721,battery,7.48798838616,True,shanghai,5.12713438505,True
1092,China (Shanghai) International Medical Devices Exhibition(),China (Shanghai) International Medical Equipment Exhibition,2887,1.90600808375,0.317668013959,devices,8.40427911804,False,medical,5.43386465247,True
1093,China (Shanghai) International Optical Fair(),China (Shanghai) International Medical Equipment Exhibition,2887,1.08517973445,0.21703594689,optical,7.15151614954,False,shanghai,5.12713438505,True
1094,China (Shanghai) International Printing Industry Expo,14th Shanghai International Floor Industry Exhibition(China Floor Expo 2017),5707,1.30527529688,0.217545882813,print,5.85874784643,False,shanghai,5.12713438505,True
1095,China (Shanghai) International Touchscreen Exhibition(),China (Shanghai) International Medical Equipment Exhibition,2887,1.34824951233,0.269649902465,touchscreen,9.0974262986,False,shanghai,5.12713438505,True
1096,China Aid - China International Exhibition of Senior Care Rehabilitation Medicine and Healthcare ,China Medicine and healthcare Products (Guangzhou)  Exhibition 2012,2750,1.51434858689,0.168260954099,aid,8.18113556672,False,senior,7.59334890182,False
1097,China Auto Parts and Service Show,"International Auto, Auto Parts, Accessories, Service and Repair Equipment Show 2013(MyanAuto 2013)",3576,1.15301707776,0.230603415552,part,6.26421295454,True,auto,5.6316903958,True
1098,CHINA BEAUTY EXPO - International Beauty & Cosmetics Expo(),CHINA BEAUTY EXPO 2012-THE 17th INTERNATIONAL BEAUTY & COSMETICS(CHINA BEAUTY EXPO 2012),1251,1.69555415724,0.339110831447,cosmetics,6.12701183303,True,beauty,5.43386465247,True
1099,China Clean Expo,CLEAN EXPO 2014,3556,1.16384948202,0.38794982734,clean,6.53247694114,True,china,3.43099961048,False
1100,China Cycle - China International Bicycle & Motor Fair,The 23rd China International Bicycle & Motor Fair(CHINA CYCLE 2013),2224,1.94232189083,0.323720315138,bicycle,8.40427911804,True,cycle,7.99881400993,True
1101,China Health Industry Exposition and Mayor Forum,HEALTH INDUSTRY The 5th International medical Forum/exhibition(HEALTH INDUSTRY),3370,1.24617845906,0.249235691811,exposition,5.52789360212,False,health,5.45984013887,True
1102,China International Agrochemical & Corp Protection Exhibition,THE 13th China International Environmental Protection Exhibition & Conference (CIEPEC)(CIEPEC 2013),1422,0.931287104949,0.232821776237,protection,6.53247694114,True,china,3.43099961048,True
1103,"China International Gold, Jewellery & Gem Fair","China International Gold, Jewellery & Gem Fair - Shanghai (Shanghai Fair)",3771,2.06501764068,0.34416960678,gold,7.99881400993,True,gem,6.84613449999,True
1104,China International Home Medical Health Care Recovery Products & Instruments (Shanghai) Expo  (),The 15th China International Home Medical Health Care Recovery Products & Instruments (Shanghai) Expo(15th CIHMHRPAIE),6253,2.67861913636,0.243510830578,recovery,7.71113193748,True,instrument,6.9573601351,True
1105,China International Nutrition And Health Expo(Shanghai)(),The 15th China (Shanghai) International Nutrition and Health Industry Expo(CIHIE China),3937,1.63415973305,0.272359955509,nutrition,7.71113193748,True,health,5.45984013887,True
1106,China International Occupational Safety & Health Goods Expo,Safety and Health Expo,6384,1.65844282655,0.236920403793,occupational,8.69196119049,False,safety,6.10169402504,True
1107,China Joy - China Digital Entertainment Expo & Conference,China Digital Entertainment Expo & Conference(China Joy 2015),2823,2.2025714189,0.367095236483,joy,8.69196119049,True,entertainment,7.30566682937,True
1108,CHINA PHARM - China International Pharmaceutical Industry Exhibition (Shanghai)(),The 17th China International Pharmaceutical Industry Exhibition China International Pharmaceutical Industry Forum(CHINA-PHARM),3882,1.81390261525,0.259128945036,pharm,7.99881400993,True,pharmaceutical,6.35658627467,True
1109,"CHINA REFRIGERATION/CR EXPO - International Exhibition for Refrigeration, Heating, Ventilation and Air-Conditioning/Frozen Food Processing, Packaging and Storaging","The 23rd International Exhibition for Refrigeration, Air-conditioning, Heating and Ventilation, Forzen Food Processing, Packaging and Storage(CHINA REFRIGERATION 2012)",925,2.49759128323,0.192122406402,freeze,8.69196119049,False,refrigeration,7.01798475692,True
1110,"CHINA REFRIGERATION/CR EXPO (Shanghai) - International Exhibition for Refrigeration, Air-conditioning, Heating and Ventilation, Frozen Food Processing, Packaging and Storage","The 23rd International Exhibition for Refrigeration, Air-conditioning, Heating and Ventilation, Forzen Food Processing, Packaging and Storage(CHINA REFRIGERATION 2012)",925,2.81509957885,0.187673305257,freeze,8.69196119049,False,refrigeration,7.01798475692,True
1111,"China Tea Expo, Shanghai",World Tea Expo,1429,1.11528499782,0.278821249455,tea,7.48798838616,True,shanghai,5.12713438505,False
1112,"China Toy Expo - International Trade Fair for Toys, Hobby & Baby Articles","The 11th International Trade Fair for Toys, Hobby & Baby Articles(China Toy Expo)",3459,2.42748974161,0.269721082401,article,8.18113556672,True,hobby,7.48798838616,True
1113,CHINAPLAS - International Exhibition on Plastics and Rubber Industries (Shanghai)(),CHINAPLAS 2012 - The 26th International Exhibition on Plastics and Rubber Industries(CHINAPLAS 2012),1176,2.00312105684,0.286160150977,chinaplas,9.0974262986,True,rubber,6.26421295454,True
1114,Chinese (Shanghai) Exposition of Household Medical Appliances () ,China Shunde International Exposition for Household Electrical Appliances (Shunde Expo 2012),6088,1.19763398844,0.199605664739,chinese,7.99881400993,False,appliances,7.48798838616,True
1115,CHSE - China Human Settlement Environment and Technology Expo,China Guangzhou International Industrial Environment Protection Technology & Equipment Exhibition (Pollutec China 2016),3135,0.848037485005,0.169607497001,human,7.99881400993,False,environment,6.7948412056,True
1116,CIAAR - China (Shanghai) International Auto Air-conditioning & Transport Refrigeration Exhibition,The 10th China International Auto Air-conditioning & Transport Refrigeration  Exhibition 2012(CIAAR 2012),6146,2.63982182881,0.263982182881,ciaar,9.0974262986,True,refrigeration,7.01798475692,True
1117,CIBS - China International Boat Show,17th China(shanghai) International Boat Show 2012(CIBS 2012),1049,1.61500648436,0.323001296872,cibs,8.69196119049,True,boat,6.07700141245,True
1118,CIHF - China International Hardware Fair(),The 7th China International Hair Fair(CIHF),3039,1.27388442105,0.254776884209,cihf,9.0974262986,True,hardware,6.61251964881,False
1119,"CIHS - China International Hardware Show - Trade Fair for Tools, DIY and Building Hardware, Security Systems, Locks and Fittings",China International Hardware Show 2012(CIHS),3494,1.93532675707,0.138237625505,cihs,9.0974262986,True,lock,9.0974262986,False
1120,CITEXPO - CHINA INTERNATIONAL TIRE EXPO,The 11th China International Tire Expo 2013(CITEXPO),3194,1.73834076276,0.347668152551,citexpo,9.0974262986,True,tire,7.71113193748,True
1121,Cphi & ICSE China - International Exhibition on Pharmaceutical Ingredients,CPhI pharmaceutical ingredients (CPhI India),2178,1.60354352576,0.229077646537,icse,8.40427911804,False,cphi,7.71113193748,True
1122,CPhI China,CPhI China 2013(CPhI China),1478,1.23092647424,0.61546323712,cphi,7.71113193748,True,china,3.43099961048,True
1123,CRTS China - China International Rail Transit Technology Exhibition,The 8th China International Rail Transit Technology Exhibition (CRTS China 2012),4705,2.20176086459,0.314537266371,crts,9.0974262986,True,transit,8.69196119049,True
1124,CSA Annual Meeting / China Dental Show ,2013 China Dental Show (2013 CDS ),2166,1.0490505724,0.209810114481,dental,6.57169765429,True,meet,5.47308536562,False
1125,CWEE - China (Shanghai) International Wind Energy Exhibition and Conference(),The 6th China (Shanghai) International Wind Energy Exhibition And Conference 2012(CWEE6),1101,1.82773932285,0.26110561755,wind,7.8446633301,True,shanghai,5.12713438505,True
1126,DenTech China - International Exhibition for the Dental Industry,"DenTech China 2012 - The 16th China International Exhibition & Symposium on  Dental Equipment, Technology & Products(Dentech China)",3543,1.36490643501,0.227484405836,dentech,9.0974262986,True,dental,6.57169765429,True
1127,DMC - International Exhibition on Die & Mould Technology & Equipment(DMC),The 14th International Exhibition on Die & Mould Technology and Equipment(Die & Mould China 2012  (DMC2012)),4766,1.61769772413,0.269616287355,mould,7.48798838616,True,die,6.9573601351,True
1128,DOMOTEX asia/CHINAFLOOR - The Largest International Trade Fair for the Floor Covering Industry in Asia and China,DOMOTEX HANNOVER 2014 - The leading Trade Fair for Floor Coverings(DOMOTEX  ),43,1.6586572249,0.150787020445,chinafloor,9.0974262986,False,domotex,8.18113556672,True
1129,DRT Show - Diving Resort Travel Expo (Shanghai),The Travel Goods Show,842,1.00020135374,0.166700225624,resort,7.99881400993,False,dive,7.71113193748,False
1130,EASTPO (SIMTOF) - Shanghai International Machine Tool Fair(),14th SHANGHAI INT'L MACHINE TOOL FAIR 2012(EASTPO 2012),2147,1.79194611182,0.298657685304,eastpo,9.0974262986,True,machine,5.60091873713,True
1131,ECF - East China Fair ,East China Fair 2012(ECF),475,1.76140692467,0.440351731167,ecf,9.0974262986,True,east,5.47308536562,True
1132,Textile Asia - Exhibition & Conference on Textile & Garment Industry & Accessories,International Textile & Garment Machinery Show(Textile Asia),761,1.43848937411,0.205498482016,garment,6.17965556651,True,textile,5.58588085977,True
1133,"IRANTEX - TECH(ITT) - International Exhibition of Textile & Apparel Machinery, Related Industries",International Exhibition for Textile Machinery,2874,1.85734092164,0.232167615206,relate,7.30566682937,False,apparel,6.7948412056,False
1134,TEXTECH INT'L EXPO - Textech Sri Lanka International Expo,3rd Sri Lanka Glass International Expo 2014,3037,1.35343122376,0.225571870627,textech,8.69196119049,False,sri,7.71113193748,True
1135,NT EXPO - Business on Rails ,Medical Show Japan & Business Expo 2012,2737,0.803031987612,0.200757996903,nt,9.0974262986,False,rail,7.8446633301,False
1136,APS-THE SECURITY TRADE FARE,SECURITY SHOW 2012,543,0.812368815189,0.203092203797,fare,9.0974262986,False,aps,9.0974262986,False
1137,AMTEX- ASIAN MACHINE TOOL EXHIBITION,China International Machine Tool & Tools Exhibition(CIMES 2012),2142,1.18206586901,0.295516467253,asian,6.49473661315,False,machine,5.60091873713,True
1138,CHINA BEAUTY EXPO - International Beauty & Cosmetics Expo(),CHINA BEAUTY EXPO 2012-THE 17th INTERNATIONAL BEAUTY & COSMETICS(CHINA BEAUTY EXPO 2012),1251,1.69555415724,0.339110831447,cosmetics,6.12701183303,True,beauty,5.43386465247,True
1139,IRAN CONFAIR - International Exhibition of Building and Construction Industry ,The 8th International Building & Construction Exhibition   (Libya Build 2012),4187,1.26237882235,0.210396470392,iran,7.08252327805,False,construction,5.05437503076,True
1140,Retail Design Expo,INDO RETAIL EXPO,3806,0.897305097709,0.299101699236,retail,6.57169765429,True,design,5.07207460786,False
1141,RetailEX ASEAN ,RetailEX ASEAN 2016,2930,1.32243452993,0.661217264963,retailex,9.0974262986,True,asean,7.01798475692,True
1142,Automechanika Johannesburg,Automechanika Shanghai (Automechanika Shanghai),2215,0.815545918479,0.40777295924,johannesburg,9.0974262986,False,automechanika,7.2256241217,True
1143,InterAqua-International Water Solution Exhibition (Tokyo),Tokyo International  Industry Exhibition 2012,3585,1.2630152205,0.21050253675,interaqua,9.0974262986,False,solution,7.39267820636,False
1144,CYCLE MODE international (Tokyo),CYCLE MODE international 2012 (Tokyo),5452,1.80994914051,0.452487285129,cycle,7.99881400993,True,mode,7.59334890182,True
1145,MTTI - Machine Tool Technology Indonesia,MTT Expo 2013 Indonesia - The 6th International Metalworking Technology & Machine Tools Exhibition & Conference(MTT2013),4258,1.02965306167,0.257413265417,machine,5.60091873713,True,tool,5.55646697456,True
1146,DEMA Show ,DEMA Show 2012,5460,1.23739566537,0.618697832687,dema,9.0974262986,True,show,3.21549763856,True
1147,TDEX - Thailand Dive Expo,LED Expo Thailand 2015,1149,0.92125356508,0.307084521693,dive,7.71113193748,False,thailand,6.61251964881,True
1148,MIF - Macao International Trade & Investment Fair,The 17th Macao International Trade and Investment Fair (MIF2012),3478,1.43210058326,0.238683430544,mif,9.0974262986,True,macao,8.18113556672,True
1149,MEDTEC Japan,MEDTEC Japan 2012,975,1.31888559591,0.659442797956,medtec,7.59334890182,True,japan,4.44823922719,True
1150,"LabAsia - International Laboratory, Analytical and Instrumentation Technology Exhibition and Conference","Malaysia 4th Laboratory and Analytical Epuipment,Instrumentation and Services Exhibition and Conference 2013(LabAsia 2013)",1848,1.77675250147,0.222094062684,labasia,9.0974262986,True,analytical,8.40427911804,True
1151,UrTran - Beijing International Urban Rail Transport Technology Exhibition,Auto & Transport Asia International Exhibition,603,1.07199026769,0.153141466813,urban,7.99881400993,False,rail,7.8446633301,False
1152,Pet Fair Professional/Pet Paradise Asia - International Trade Event for Pet and Aquatic Products & Services,International Exhibition for Products and Services for Pets and Veterinary(Pet South America),2949,1.28606106536,0.128606106536,aquatic,9.0974262986,False,professional,7.01798475692,False
1153,Texworld Paris Autumn - International Textile Trade Fair(),AUTUMN FAIR 2015,1698,1.14184223902,0.16312031986,texworld,7.99881400993,False,paris,5.96193208267,False
1154,CPhI Japan (Tokyo),CPhI JAPAN 2012(CPhI JAPAN),956,1.3176158228,0.439205274267,cphi,7.71113193748,True,tokyo,5.16560066587,False
1155,Foam Expo ,8th e-Expo,3931,0.470030099386,0.470030099386,expo,2.77755768952,True,expo,2.77755768952,True
1156,Vietnam Saigon Fabric & Garment Accessories Expo,Vietnam Saigon  Garment & Accessories Machinery Expo,843,1.99154712603,0.331924521004,saigon,8.69196119049,True,fabric,7.30566682937,False
1157,IPF - International Plastic Fair Japan,IPF Japan 2014 (International Plastic Fair) (8th)(IPF Japan 2014),1894,1.76964917559,0.353929835118,ipf,8.69196119049,True,plastic,6.90020172126,True
1158,JECA FAIR- Electrical Construction Equipment and Materials Fair,JECA FAIR 2012 - 60th Electrical Construction Equipment and Materials Fair,1208,1.93085070128,0.321808450214,jeca,9.0974262986,True,electrical,6.17965556651,True
1159,Interclima + Elec - Home & Building,Interclima+elec(Interclima+elec),1926,1.41384636394,0.353461590986,elec,9.0974262986,True,interclima,8.69196119049,True
1160,Mach-Tool - Machine Tools Exhibition,China International Machine Tool & Tools Exhibition(CIMES 2012),2142,1.18206586901,0.295516467253,mach,9.0974262986,True,machine,5.60091873713,True
1161,"A + A - Safety, Security and Health at Work. International Trade Fair with Congress and Special Events(A+A)","Safety, Security and Health at Work International Trade Fair with Congress(A+A 2015)",1878,2.58501642511,0.258501642511,events,7.71113193748,False,special,7.71113193748,False
1162,"The International Exhibition on Plastics Products,Technology,Additives, Raw Materials, Services, Equipments, Supplies (ALLPLAS INDONESIA)","The 12th International Exhibition on Food & Beverage Products, Technology, Ingredients, Additives,Raw Materials, Services, Equipment, Supplies.(INTERFOOD INDONESIA 2012)",3667,2.22519047632,0.185432539693,additives,7.8446633301,True,raw,6.90020172126,True
1163,T-PLAS - International trade fair for the plastics and rubber industries ,International Trade Fair for the Plastics and Rubber Industries (T-PLAS 2015),4282,2.35630085018,0.336614407169,plas,8.18113556672,True,rubber,6.26421295454,True
1164,INTERNATIONAL TRADE FAIR JOINING CUTTING SURFACING,International Trade Fair Joining Cutting Surfacing(SCHWEISSEN & SCHNEIDEN) 2013,2097,1.600279258,0.266713209667,join,7.8446633301,True,cut,7.30566682937,True
1165,MIMS Automechanika Moscow,The Moscow International Motor Show(MIMS),2906,1.16180048561,0.387266828536,mims,9.0974262986,True,automechanika,7.2256241217,False
1166,MYANMAR PHAR - MED EXPO ,Myanmar Phar-med Expo 2015 - 3rd International Exhibition & Conference on Medical & Pharmaceutical Industry for Myanmar(Myanmar Phar-med Expo 2015),1592,1.37481705674,0.343704264185,phar,8.40427911804,True,med,8.18113556672,True
1167,Latin Auto Part Expo ,Latin Auto Parts Expo,2724,1.9070503767,0.476762594175,latin,7.59334890182,True,part,6.26421295454,True
1168,"Paper Arabia - Int. Technological Exhibition for Paper, Printing & Converting Industries","The 2nd International Exhibition for Tissue Paper, Hygiene Products & Converting Industries(TISSUE-ME 2015)",3503,1.23250877227,0.154063596534,technological,8.69196119049,False,convert,7.59334890182,True
