dataId,query,matchResult,showId,Score,ScoreStd,hit1,hitw1,contain_hit1,hit2,hitw2,contain_hit2
570,CHFAEAST - Canadian Health Food Association (Toronto),Health Food Expo 2016(Health Food Expo 2016),952,1.14528453221,0.229056906442,canadian,7.59334890182,False,toronto,7.01798475692,False
571,EASA Convention & Exhibition ,2012 EASA Convention & Exhibition,1518,1.54564828077,0.515216093589,easa,9.0974262986,True,convention,6.26421295454,True
572,Security Canada Central - International Security Conference & Exposition,ISC CHINA 2012 - International Security Conference & Exposition CHINA(ISC CHINA 2012),5755,1.35152251832,0.225253753053,canada,7.39267820636,False,central,7.39267820636,False
573,PITF - Pyongyang International Trade Fair(10),A&T - International trade fair for the manufacturing industry,6528,1.00399314328,0.250998285821,10,9.0974262986,False,trade,3.43968776244,True
574,"Project Qatar - The International Trade Exhibition for Construction Technology, Building Materials, Equipment and Environmental Technology","The 9th International Trade Exhibition for Construction Technology, Building Materials, Equipment & Environmental Technology in Qatar(Project Qatar)",5228,2.94132754316,0.267393413015,qatar,8.40427911804,True,project,8.18113556672,True
575,IAP-IRAN Auto Parts International Fair,The 10th Auto Parts International Fair 2015,3733,1.48572412142,0.297144824284,iran,7.08252327805,False,part,6.26421295454,True
576,Fastener Fair Stuttgart - International Exhibition for the Fastener and Fixing Industry,Fastener Fair India 2013 - International Exhibition for Fastener and Fixing Technology(Fastener Fair India),4145,1.66556520419,0.237937886313,stuttgart,9.0974262986,False,fix,7.99881400993,True
577,Interzum Cologne/,INTERNATIONAL HARDWARE FAIR COLOGNE,2011,0.711209889241,0.35560494462,interzum,8.40427911804,False,cologne,7.48798838616,True
578,NRA Show - Restaurant Hotel-Motel Show,The Restaurant Show,3272,1.34546513247,0.269093026494,motel,9.0974262986,False,nra,9.0974262986,False
579,CHINA ADHESIVE - China International Adhesives and Sealants Exhibition,"Tapes, Sealants & Adhesive Industry Expo 2017(TSA Expo 2017)",5700,0.928782365628,0.154797060938,adhesives,9.0974262986,False,sealants,9.0974262986,True
580,"European Coatings SHOW - plus Adhesives, Sealants, Construction Chemicals",European Coatings Show,820,1.66099792014,0.207624740018,adhesives,9.0974262986,False,sealants,9.0974262986,False
581,"Techtextil - International Trade Fair for Technical Textiles and Nonwovens - and Material Vision - Materials for Product Development, Design and ArchitectureTechtextil",International Trade Fair for Technical Textiles and Nonwovens(Techtextil),1114,2.41134540235,0.185488107873,techtextil,8.18113556672,True,nonwovens,8.18113556672,True
582,TOKYO AUTO SALON,TOKYO AUTO SALON 2012 with NAPAC,42,1.24164597415,0.413881991382,salon,6.00638384524,True,auto,5.6316903958,True
583,Global Pet ExpoGPE,Global Pet Expo,2237,1.34895329124,0.67447664562,pet,6.6995310258,True,global,5.98391098939,True
584,Asia-Pacific Sourcing - Products for Home and Garden from Far East,Asia-Pacific Sourcing,523,1.7064187791,0.213302347388,far,8.69196119049,False,pacific,6.7948412056,True
585,AUTOPROMOTEC - International Biennial Exhibition of Automotive Equipment and Aftermarket Products,26th International Biennial Exhibition of Automotive Equipment and Aftermarket Products(AUTOPROMOTEC),1273,2.40862277471,0.301077846839,autopromotec,9.0974262986,True,biennial,7.8446633301,True
586,Manufacturing Indonesia / Machine Tool Indonesia / Tools & Hardware Indonesia,3rd International Hardware&Tools Expo Tokyo(TOOL JAPAN),1852,1.11535451988,0.223070903977,hardware,6.61251964881,True,machine,5.60091873713,False
587,EXTEMIN - Mining Technology Exhibition (part of PERUMIN - Mining Covention),Eco-Technology Exhibition 2012,6072,0.739321728013,0.184830432003,mine,6.32483757636,False,part,6.26421295454,False
588,HKTDC Hong Kong Houseware Fair,HKTDC Hong Kong Baby Products Fair 2012,22,1.55377174751,0.310754349502,hktdc,8.40427911804,True,houseware,7.2256241217,False
589,Ambiente - International Frankfurt Fair,Frankfurt International Fair Ambiente 2012(Ambiente),260,1.70901542026,0.427253855065,ambiente,8.40427911804,True,frankfurt,8.18113556672,True
590,FEIMAFE - International Machine Tools and Integrated Manufacturing Systems Trade FairFEIMAFE,FEIMAFE 2013 - 14th International Machine Tools and Integrated Manufacturing Systems Trade Fair,1349,2.44605670152,0.30575708769,feimafe,9.0974262986,True,integrate,7.71113193748,True
591,EMO - The World of MetalworkingEMO,EMO MILANO 2015 - The World of Metalworking,4365,0.919793582776,0.459896791388,emo,8.69196119049,True,world,4.57563772155,True
592,VIV ASIA - International Trade Show Intensive Animal Production,Asia Outdoor Trade Show 2012,1567,1.15590900255,0.165129857507,viv,7.99881400993,False,animal,7.8446633301,False
593,CMEF Spring - China Medical Equipment Fair (),China International Medical Equipment Fair(CMEF Spring 2012),1163,2.21247313663,0.368745522772,cmef,8.69196119049,True,medical,5.43386465247,True
594,MEDICA - World Forum for Medicine  - Internation Trade Fair,World Forum for Doctors' Surgeries and Hospitals - International Trade Fair and Congress (MEDICA 2012),1945,1.20662698903,0.172375284147,internation,9.0974262986,True,medica,9.0974262986,True
595,Dental South China Expo & Conference - South China International Dental Equipment & Technology Expo & Conference,Dental South China International Expo(Dental South China 2015),484,1.92642010792,0.24080251349,dental,6.57169765429,True,south,5.78324029392,True
596,"IRAN PLAST - The International Exhibition of Plastics Rubber, Machinery & Equipment","The 25th International Plastics & Rubber Machinery, Processing & Materials Exhibition (PLASTICS & RUBBER INDONESIA 2012)",5522,1.3874288372,0.17342860465,plast,7.8446633301,True,iran,7.08252327805,False
597,"IRANTEX - TECH(ITT) - International Exhibition of Textile & Apparel Machinery, Related Industries",International Exhibition for Textile Machinery,2874,1.85734092164,0.232167615206,relate,7.30566682937,False,apparel,6.7948412056,False
598,CTG - Cambodia International Textile and Garment Industrial Exhibition,Cambodia Int'l Textile & Garment Industry Exhibition (CTG 2014)(CTG 2014),2937,1.8615281304,0.265932590058,ctg,9.0974262986,True,cambodia,6.9573601351,True
599,"Metal & Hardware (Manufac.Technology World Series) - International Metalworking, Machine Tools, Factory Automation, Hardware Products and Welding Machinery, Technology and Accessories Exhibition","International Exhibition on Metalworking & Machine Tools, Equipment and Technology(METALTECH 2014)",4234,1.708352219,0.106772013688,series,7.71113193748,False,factory,7.2256241217,False
600,Automechanika Ho Chi Minh City,Automechanika Ho Chi Minh City 2017(AMHCMC 2017),5586,1.93996246829,0.387992493658,chi,8.69196119049,True,ho,8.69196119049,True
601,VTG - Vietnam International Textile & Garment Industry Exhibition,12th Vietnam International Textile & Garment Machinery  Exhibition (VTG 2012),3791,1.93770519484,0.276815027834,vtg,9.0974262986,True,garment,6.17965556651,True
602,IDS - International Dental Show,35th International Dental Show(IDS),688,1.48204278513,0.370510696282,ids,8.40427911804,True,dental,6.57169765429,True
603,ComVac / HANNOVER MESSE - Leading Trade Fair for Compressed Air and Vacuum Technology,HANNOVER MESSE 2012(HANNOVER MESSE 2012),1010,1.37518142082,0.137518142082,compress,9.0974262986,False,vacuum,9.0974262986,False
604,MTG - Myanmar Int'l Textile & Garment Industry Exhibition,Myanmar International Textile and Garment Industry Exhibition(MTG),1454,2.27964369776,0.325663385395,mtg,9.0974262986,True,garment,6.17965556651,True
605,NW Materials Show (Autumn),AUTUMN FAIR 2015,1698,0.779729296362,0.259909765454,autumn,5.69622891694,True,materials,5.12713438505,False
606,NW Materials Show (Spring),spring Fair International,215,0.839947473906,0.279982491302,spring,5.14618258002,True,materials,5.12713438505,False
607,NE Materials Show (Autumn),AUTUMN FAIR 2015,1698,0.779729296362,0.194932324091,ne,9.0974262986,False,autumn,5.69622891694,True
608,NE Materials Show (Spring),spring Fair International,215,0.839947473906,0.209986868477,ne,9.0974262986,False,spring,5.14618258002,True
609,EICMA MOTO - International Motorcycle ExhibitionEICMA,70th International Motorcycle  Exhibition Milan Fair (EICMA ),3689,1.07411995944,0.268529989859,moto,9.0974262986,True,eicma,9.0974262986,True
610,"inter airport EUROPE - International Exhibition for Airport Equipment, Technology, Design and Services","inter airport Europe 2013 - 19th International Exhibition for Airport Equipment, Technology, Design & Services (inter airport Europe 2013)",1839,2.5795237394,0.286613748823,inter,7.39267820636,True,airport,7.30566682937,True
611,"TRANSPORT LOGISTIC - International exhibition for logistics, mobility, IT and supply chain management","transport logistic 2013 - International Exhibition for Logistics, Mobility, IT and Supply Chain Management(transport logistic)",1112,2.78670880717,0.309634311908,logistic,8.18113556672,True,mobility,7.59334890182,True
612,"aquanale/FSB - aquanale - International Trade Fair for Sauna.Pool.Ambience. FSB - International Trade Fair for Amenity Areas, Sports and Pool Facilities/","FSB - International Trade Fair for Amenity Areas, Sports and Pool Facilities(FSB)",1924,2.7606833406,0.23005694505,fsb,9.0974262986,True,amenity,9.0974262986,True
613,HKTDC Hong Kong Toys & Games Fair,Hong Kong Toys & Games Fair 2012(HKTGF),20,1.74655215617,0.291092026028,hktdc,8.40427911804,False,toy,6.90020172126,True
614,H+H Cologne - Internationale Fachmesse fur Handarbeit + Hobby,International Trade Fair for Creative Handicraft + Hobby Supplies(h+h cologne ),802,0.883907200573,0.220976800143,fur,7.8446633301,False,hobby,7.48798838616,True
615,"IRAN HVAC&R - International Exhibition of Heating, Cooling, Ventilation, Air Conditioning, and Refrigerating systems","IRAN HVAC&R - 13th International Exhibition of Heating, Cooling, Ventilation, Air Conditioning, and Refrigerating systems.(IRAN HVAC&R)",3425,3.05423943742,0.277658130675,refrigerate,8.69196119049,True,cool,8.18113556672,True
616,PAACE Automechanika Mexico City ,PAACE Automechanika Mexico,1439,1.72069766477,0.430174416193,paace,9.0974262986,True,automechanika,7.2256241217,True
617,ZOOMARK International - International Exhibition of Products and Accessories for Pets,PET ASIA 2013 - The 4th International Pet and Accessories Exhibition(PET ASIA),4196,1.37883772922,0.275767545845,pet,6.6995310258,True,accessories,5.07207460786,True
618,Prolight + Sound Guangzhou (SoundLight) - China(Guangzhou) International Professional Light and Sound Exhibition(),Prolight + Sound Guangzhou,374,1.70560739563,0.213200924454,prolight,7.99881400993,True,sound,7.71113193748,True
619,Iran Health International Exhibition,18th Iran Health International Exhibition(Iran Health),4186,1.52731839267,0.381829598167,iran,7.08252327805,True,health,5.45984013887,True
620,IMTEX - Indian Machine Tool Exhibition,IMTEX 2013 - 16th Indian Metal-cutting Machine Tool Exhibition with International Participation(IMTEX  2013),162,1.44233558986,0.288467117971,imtex,8.40427911804,True,indian,7.01798475692,True
621,"Metallurgy - Litmash, Tube Russia, Aluminium / Non-Ferrous","International Trade Fair for Metallurgy, Machinery, Plant Technology & Products(Metallurgy - Litmash/ Tube/ Aluminium/Non-Ferrous 2012)",1350,2.0928209003,0.298974414328,litmash,8.40427911804,True,non,8.18113556672,True
622,Myanmar International Machine Tool And Automation Exhibition,"Myanmar Int'l Electrical, Electronics & Electric Power Equipment Fair / Myanmar International Machine Tool & Automation Exhibition",2170,1.48596376461,0.247660627435,myanmar,5.66343909411,True,machine,5.60091873713,True
623,"EXPO MANUFACTURA - International Metalworking/Manufacturing Exhibition featuring Machine Tools, Automation, Assembly Technology, Quality Manufacturing, CAD/CAM, Robotics, Software, Coil-Winding and Welding Technologies",International Exhibition for Manufacturing Technology and Automation(EXPO MANUFACTURA 2012),237,2.31649490703,0.115824745352,coil,9.0974262986,False,manufactura,9.0974262986,True
624,Asia Apparel Expo (Asia Fashion Expo) -Berlin,Asia Apparel Expo-Berlin,5116,1.89334260922,0.378668521844,berlin,7.2256241217,True,apparel,6.7948412056,True
625,ARABPLAST - Arab International Plastic & Rubber Trade Show//,11th Arab International Plastics & Rubber Industry Trade Show & Conference(Arabplast 2013),10,1.78610681438,0.25515811634,arabplast,9.0974262986,True,arab,8.69196119049,True
626,Interpack - PROCESSES AND PACKAGINGINTERPACK,interpack 2014 - processes and packaging leading trade fair(interpack 2014),1094,0.992679234627,0.496339617314,interpack,9.0974262986,True,process,5.20560600049,True
627,LIGNA HANNOVER - World Fair for the Forestry and Wood Industries(LIGNA),LIGNA HANNOVER 2013(LIGNA),1233,1.36080322464,0.194400460663,ligna,9.0974262986,True,hannover,7.8446633301,True
628,LABELEXPO EUROPE - Exhibition for the Label Industry(Label expo),Labelexpo India,6387,0.872929577385,0.145488262897,labelexpo,8.40427911804,True,label,6.9573601351,True
629,SCHWEISSEN & SCHNEIDEN ,International Trade Fair Joining Cutting Surfacing(SCHWEISSEN & SCHNEIDEN) 2013,2097,0.945919598728,0.472959799364,schneiden,9.0974262986,True,schweissen,8.69196119049,True
630,Texworld Paris Autumn - International Textile Trade Fair(),AUTUMN FAIR 2015,1698,1.14184223902,0.16312031986,texworld,7.99881400993,False,paris,5.96193208267,False
631,"Water Philippines Expo  - Philippines NO.1 International Water Supply,Sanitation.Industrial Wastewater Treatment & Purifcation Event","Water, Wastewater & Water Treatment China 2012(Water China 2012)",4556,1.61579123952,0.161579123952,sanitation,7.99881400993,False,philippines,7.48798838616,False
632,COSMOBEAUTE INDONESIA,Cosmobeaute Myanmar 2014,2002,0.779284168586,0.389642084293,cosmobeaute,8.40427911804,True,indonesia,5.43386465247,False
633,Cosmetic 360 - The International Innovation Fair for Cosmetic and Perfume Industry,A&T - International trade fair for the manufacturing industry,6528,1.07776920901,0.215553841803,cosmetic,7.59334890182,False,innovation,6.74605104143,False
634,MAKEUP IN NEWYORK,Interphex NewYork 2012(Interphex NewYork 2012),696,0.747455206024,0.747455206024,newyork,9.0974262986,True,newyork,9.0974262986,True
635,BEYOND BEAUTY ASEAN �V BANGKOK,BEYOND BEAUTY ASEAN - BANGKOK 2014,3169,1.91417164162,0.478542910404,beyond,8.40427911804,True,bangkok,7.2256241217,True
636,"CBV COSMOBEAUTE VIETNAM - International Exhibition and Conference on Cosmetics, Hair, Beauty and Spa","COSMO BEAUTE VIETNAM 2012 - The 5th Vietnam International Exhibition and Conference on Cosmetics, Beauty, Hair and Spa(COSMO BEAUTE VIETNAM 2012)",954,1.96646017663,0.218495575181,cosmobeaute,8.40427911804,False,hair,7.01798475692,True
637,Printtek - International Print Technologies and Paper Fair,Printtek 2013 - 12th International Print Technologies and Paper Fair(Printtek 2013),5251,2.01145123207,0.335241872011,printtek,9.0974262986,True,paper,6.84613449999,True
638,PACK PRINT INTERNATIONAL - International Packaging and Printing Exhibition for Asia,PACK PRINT INTERNATIONAL 2013 - 4th International Packaging and Printing Exhibition for Asia(PPI),4280,1.70475790703,0.284126317838,pack,6.26421295454,True,print,5.85874784643,True
639,"PrintPack+Sign - Singapore��s Printing, Packaging and Signage Business Exhibition","International Exhibition on Printing & Packaging Technology, Machinery and Equipment(Print & Pack Vietnam 2014)",4237,1.09982923231,0.137478654038,printpack,8.69196119049,False,signage,8.40427911804,False
640,"Intersec - International Exhibition for Commercial Security, Police and Homeland Security, Fire & Safety & Health","International Fire, Safety, Rescue and Commercial Security Exhibition(INTERSEC 2012)",129,2.17257136003,0.217257136003,homeland,9.0974262986,False,intersec,9.0974262986,True
641,IMS International Microwave Symposium,3rd India Manufacturing Show(IMS 2014),4871,0.674769681908,0.168692420477,ims,9.0974262986,True,microwave,9.0974262986,False
642,Electric & Hybrid Vehicle Technology Expo,Electric & Hybrid Vehicle Technology Expo(EVTech Expo),3060,1.74174792955,0.348349585911,hybrid,7.8446633301,True,vehicle,7.01798475692,True
643,GLOBAL AUTOMOTIVE COMPONENTS AND SUPPLIERS EXPO,Global Automotive Components and Suppliers Expo 2015,1466,2.07823477099,0.415646954198,suppliers,6.90020172126,True,automotive,5.98391098939,True
644,SEMA Show - Specialty Equipment Market Association/Auto InternationalSEMA,SEMA Show - Specialty Equipment Market Association Show(SEMA Show ),5456,2.32097332499,0.331567617856,sema,9.0974262986,True,specialty,7.8446633301,True
645,SIMA  Asean Thailand - the southeast asian agri-business show,SIMA ASEAN Thailand(SIMA ASEAN ),2248,1.72643544081,0.215804430102,sima,7.99881400993,True,southeast,7.8446633301,False
646,PGA Merchandise Show - PGA Merchandise Show,PGA Merchandise Show,155,1.6174227934,0.539140931135,pga,9.0974262986,True,merchandise,8.69196119049,True
647,PERFORMANCEDAYS - Functional Fabric Fair (Spring),PERFORMANCEDAYS - Functional Fabric Fair(Nov),2232,1.56645586002,0.313291172004,performancedays,8.69196119049,True,fabric,7.30566682937,True
648,Cambodia Construction Industry Expo,METAL EXPO (Metal for the Construction Industry)(METAL EXPO),6148,1.2940096874,0.32350242185,cambodia,6.9573601351,False,construction,5.05437503076,True
649,CONEXPO-CON/AGG - International Construction Equipment Exhibition,CONEXPO-CON/AGG 2014,519,1.67663733313,0.239519619019,agg,9.0974262986,True,conexpo,8.40427911804,True
650,HKTDC Hong Kong Gifts & Premium Fair (spring),Hong Kong Gifts & Premium Fair(HKGPF),1060,1.73932214808,0.248474592582,hktdc,8.40427911804,False,premium,7.2256241217,True
651,"Livestock Cambodia- The International Exhibition and Conference of Livestock, Dairy, Feed and Meat Processing ","International Livestock, Dairy, Feed and Meat Processing Exhibition and Conference for Cambodia(Livestock Cambodia 2016 )",2851,2.74197695258,0.304664105842,fee,7.71113193748,True,dairy,7.30566682937,True
652,LankaLivestock - Sri Lanka NO.1 International  Feed & Livestock Production Exhibition,"Livestock Asia 2013 - Asia's International Feed, Livestock Production & Meat Industry Show(Livestock Asia)",4335,1.43029098889,0.204327284127,sri,7.71113193748,False,fee,7.71113193748,True
653,"ACREX - International Air Conditioning, Refrigeration, Heating, Ventilation and Building Services Industry Exposition","14th International Exhibition on Air Conditioning, Refrigeration & Building Services(ACREX INDIA 2013 )",4029,2.22133986105,0.201939987368,acrex,9.0974262986,True,refrigeration,7.01798475692,True
654,SoFab - International Trade Fair of Upholstery Fabrics and Components for Upholstered Furniture,Sofab - International Trade Fair of Upholstery Fabrics and Components for Upholstered Furniture,6416,2.7461246308,0.305124958978,upholster,9.0974262986,True,sofab,9.0974262986,True
655,Plastics Vietnam - International Plastics Exhibition,PLASTICS & RUBBER VIETNAM 2012,2029,1.09495207255,0.273738018139,plastics,6.15298731943,True,vietnam,5.50011403801,True
656,Host Milano,22nd Hosts 2015,3978,0.753124479002,0.376562239501,host,8.69196119049,True,milano,6.9573601351,False
657,HKTDC Hong Kong Electronics Fair - Spring Edition,Hong Kong Electronics Fair (Spring Edition) 2012,931,2.34932115527,0.335617307896,hktdc,8.40427911804,False,hong,5.94042587745,True
658,Indo Tools & Hardware Show,3rd International Hardware&Tools Expo Tokyo(TOOL JAPAN),1852,1.11535451988,0.278838629971,indo,7.59334890182,False,hardware,6.61251964881,True
659,Foam Expo ,8th e-Expo,3931,0.470030099386,0.470030099386,expo,2.77755768952,True,expo,2.77755768952,True
660,CBME China -  International Children-Baby-Maternity Industry ExpoCBME,CBME 2012 - The 12th Shanghai International Children Baby Maternity Industry Expo(CBME),1628,2.0116559835,0.287379426215,cbme,8.18113556672,True,maternity,7.99881400993,True
661,Harrogate Nursery Fair with the Baby Products Association - International Fair,China Sourcing Fair: Baby & Children's Products(China Sourcing Fair),5203,1.08928154922,0.18154692487,nursery,9.0974262986,False,association,6.65507926323,False
662,BUSWORLD Europe - European Coach and Bus Exhibition,International Bus and Coach Trade Fair(FIAA),1254,1.08129825042,0.180216375069,coach,9.0974262986,True,busworld,8.18113556672,False
663,AGRITECHNICA - International DLG Exhibition for Agricultural Machinery ,AGRITECHNICA 2013 - International Exhibition for Agricultural Machinery(AGRITECHNICA),1943,1.92986489634,0.32164414939,dlg,9.0974262986,False,agritechnica,8.69196119049,True
664,"Plastics & Rubber Indonesia-International Plastics & Rubber Machinery, Processing & Materials Exhibition (with Plaspak Indonesia)","The 25th International Plastics & Rubber Machinery, Processing & Materials Exhibition (PLASTICS & RUBBER INDONESIA 2012)",5522,2.38954284092,0.298692855114,rubber,6.26421295454,True,plastics,6.15298731943,True
665,Plastivision IndiaPLASTIVISION INDIA,9th Plastivision India 2013,92,1.14318000043,0.571590000214,plastivision,8.69196119049,True,india,4.69682327835,True
666,Plastivision Arabia - International Plastics Exhibition & Conference,Plastivision Arabia - International Plastics Exhibition & Conference,2249,2.20895742918,0.36815957153,plastivision,8.69196119049,True,arabia,7.39267820636,True
667,September Asia's Fashion Jewellery & Accessories Fair,Asia 's Fashion Jewellery & Accessories Fair - September,2228,2.34488240171,0.390813733619,september,7.8446633301,True,jewellery,5.78324029392,True
668,Shanghai International Ad & Sign Technology & Equipment Exhibition,The 20th Shanghai International Ad & Sign Technology and Equipment Exposition(Shanghai Int'l Ad & Sign Expo),2419,1.79272101969,0.256103002813,ad,7.71113193748,True,sign,7.01798475692,True
669,ISA - International Sign Expo,International Sign Expo 2012(ISA 2012),974,1.72341412036,0.430853530089,isa,8.40427911804,True,sign,7.01798475692,True
670,HKTDC Hong Kong Optical Fair,HKTDC Hong Kong Baby Products Fair 2012,22,1.55377174751,0.310754349502,hktdc,8.40427911804,True,optical,7.15151614954,False
671,HIGH END - THE BEST SOUND. THE BEST PICTURE.,HIGH END 2012,1215,1.37612502996,0.34403125749,best,7.99881400993,False,sound,7.71113193748,False
672,Japan Golf Fair ,46th JAPAN GOLF FAIR 2012,739,1.16205996253,0.387353320842,golf,7.2256241217,True,japan,4.44823922719,True
673,CEATEC Japan - Combined Exhibition of Advanced Technologies,CEATEC JAPAN 2012  (Combined Exhibition of Advanced Technologies)(CEATEC JAPAN 2012),1821,2.25213367448,0.375355612414,ceatec,9.0974262986,True,combine,9.0974262986,True
674,Mobile World Congress - Mobile Communications Conference and Exhibition,Mobile World Congress 2012(MWC),428,1.24669050908,0.207781751513,communications,7.71113193748,False,mobile,6.9573601351,True
675,Global Sources Electronics - Phase I (Spring)-  (),Global Sourcing Fair: Electronics (Global Sourcing Fair),5359,1.67035563561,0.334071127121,phase,8.40427911804,False,global,5.98391098939,True
676,IFA - Consumer Electronics Unlimited,IFA 2012- the trade show for consumer electronics and home appliances(IFA ),2133,1.31753288236,0.329383220589,unlimited,9.0974262986,False,ifa,9.0974262986,True
677,Interfiliere New York,New York Boat Show,154,1.09212472777,0.364041575923,interfiliere,8.18113556672,False,york,6.15298731943,True
678,NAMA ONESHOW,International Fair to children and youth of Valencia(FIV - ExpoJove),1,0.0,nan,NoWord,0.0,False,NoWord,0.0,False
679,WQA Aquatech USA ,WQA Aquatech USA 2015,764,1.66511705101,0.555039017002,wqa,9.0974262986,True,aquatech,7.8446633301,True
680,"AQUATECH Amsterdam - International Exhibition on Drinking Water, Process Water and Waste Water Technology",FOR WASTE & WATER,4320,1.40764825885,0.156405362094,amsterdam,8.40427911804,False,aquatech,7.8446633301,False
681,"Pharmed & Healthcare Vietnam - Vietnam International Exhibition on Products, Equipment, Supplies for Pharmaceutical, Medical, Hospital & Rehabilitation","9th International Exhibition on Hospital, Diagnostic, Pharmaceutical, Medical and Rehabilitation Equipment & Supplies(MEDICAL FAIR ASIA 2012)",2955,2.12136792254,0.176780660212,pharmed,9.0974262986,False,hospital,7.01798475692,True
682,InfoComm China,InfoComm China 2012,922,1.2555050643,0.62775253215,infocomm,8.69196119049,True,china,3.43099961048,True
683,Vietbeauty - Vietnam's Premier International Beauty Show,vietbeauty 2016 - The premier international beauty trade show for industry professionals(vietbeauty),2891,1.57510015283,0.262516692138,vietbeauty,9.0974262986,True,premier,7.30566682937,True
684,BEAUTY ASIA - International Beauty Exhibition,BEAUTY INTERNATIONAL (Beauty International ),801,1.28520600933,0.321301502334,beauty,5.43386465247,True,asia,4.43398720449,False
685,CHINAPLAS - International Exhibition on Plastics and Rubber Industries(Guangzhou)(),CHINAPLAS 2012 - The 26th International Exhibition on Plastics and Rubber Industries(CHINAPLAS 2012),1176,2.00312105684,0.286160150977,chinaplas,9.0974262986,True,rubber,6.26421295454,True
686,International Lighting Fair,Hong Kong International Lighting Fair 2012,2226,0.952027081054,0.317342360351,light,5.82028156561,True,fair,2.64537734416,True
687,Strategies in Light USA ,LED Japan Conference & Expo/Strategies in Light(LED Japan),1834,1.05796299342,0.352654331141,strategies,9.0974262986,True,usa,7.15151614954,False
688,LFI - Lightfair International (Philadelphia),Philadelphia Gift Show,2816,0.803178368299,0.40158918415,philadelphia,8.18113556672,True,international,2.01403845097,False
689,SFF The Speciality Food Festival,Speciality & Fine Food Fair 2012,1697,1.03968212497,0.346560708325,speciality,8.18113556672,True,festival,6.02937336346,False
690,Food Expo,The 8th China Food Expo(China Food Expo),4896,0.875392252375,0.437696126188,food,4.28118514253,True,expo,2.77755768952,True
691,Design BUILD,Outdoor Design and Build Show(ODBS),1798,0.723554891986,0.361777445993,design,5.07207460786,True,build,4.80014089238,True
692,Interior Lifestyle China - China International Trade Fair for Household Products and Accessories,China International Trade Fair for Household Products and Accessories(Interior Lifestyle China),3116,2.7975998493,0.3108444277,household,7.48798838616,True,lifestyle,6.74605104143,True
693,Automechanika Birmingham,Automechanika Shanghai (Automechanika Shanghai),2215,0.815545918479,0.40777295924,birmingham,8.69196119049,False,automechanika,7.2256241217,True
694,KOAA SHOW - Korea Autoparts & Auto-related Industries show,Korea Autoparts & Auto related Industries Show 2012(KOAAshow 2012),3461,2.0130372554,0.335506209233,autoparts,8.18113556672,True,relate,7.30566682937,True
695,"LogiMAT - International Trade Fair for Distribution, Materials Handling and Information Flow","LogiMAT 2015 - 13th International Trade Fair for Distribution, Materials Handling and Information Flow(LogiMAT 2015 )",609,2.59715794014,0.28857310446,logimat,9.0974262986,True,flow,8.69196119049,True
696,Taste Fully Food & Beverage Expo (November) (),The World Food And Beverage Great Expo 2014 in KANSAI,1861,0.932768383692,0.233192095923,taste,8.40427911804,False,beverage,6.45836896898,True
697,MIF - Macao International Trade & Investment Fair,The 17th Macao International Trade and Investment Fair (MIF2012),3478,1.43210058326,0.238683430544,mif,9.0974262986,True,macao,8.18113556672,True
698,HI Korea - Health Ingredients Korea,Health ingredients Korea 2017(Hi Korea),5656,1.87025607019,0.467564017549,hi,7.99881400993,True,ingredients,6.3893760975,True
699,Anuga - The leading trade fair for the global food industry,International Food Fair,4628,1.27782179683,0.182545970975,anuga,8.69196119049,False,lead,6.2070545407,False
700,SEMICON/West - Semiconductor Equipment and Materials Exhibition and Conference (Wafer Processing),SEMICON West 2012,2781,1.36622010852,0.170777513565,semiconductor,9.0974262986,False,semicon,7.59334890182,True
701,"GLASSPEX INDIA - International Exhibition for Glass - Production, Processing, Products","5th International Exhibition for Glass production, Processing, Products(glasspex INDIA 2017)",381,2.39890281509,0.299862851886,glasspex,9.0974262986,True,glass,7.08252327805,True
702,Japan IT Week - Embedded Systems Expo(ESEC),1st Embedded Systems Expo Osaka(ESEC),325,1.63336966549,0.272228277582,esec,8.69196119049,True,embed,7.8446633301,True
703,"AUTOMATE - Robots, Vision, Motion, Solutions",AUTOMATE 2013 (AUTOMATE 2013),811,0.941007584867,0.188201516973,automate,9.0974262986,True,robots,9.0974262986,False
704,Tendence,Tendence Lifestyle - International Frankfurt Messe  : Modern Living/Emotion/Joy/Function (Tendence Lifestyle ),1517,0.377641623758,0.377641623758,tendence,9.0974262986,True,tendence,9.0974262986,True
705,M-Tech MECHANICAL COMPONENTS & MATERIALS TECHNOLOGY EXPO (Nagoya),1st Mechanical Components & Materials Technology Expo Nagoya(M-Tech),914,2.40723481391,0.343890687702,mechanical,7.39267820636,True,nagoya,7.08252327805,True
706,M-Tech MECHANICAL COMPONENTS & MATERIALS TECHNOLOGY EXPO,M-Tech : 16th Mechanical Components & Materials Technology Expo(M-Tech),1489,2.14965063207,0.358275105346,mechanical,7.39267820636,True,components,5.89875318105,True
707,SteelFab,SteelFab 2014(SF),57,0.711920185413,0.711920185413,steelfab,9.0974262986,True,steelfab,9.0974262986,True
708,Indo Livestock Expo & Forum,Indo Livestock Expo & Forum,2238,1.90099517511,0.475248793777,indo,7.59334890182,True,livestock,6.9573601351,True
709,LIVESTOCK PHILIPPINES EXPO - Philippine's International Livestock Industry Show,"Livestock Philippines 2013 - International Livestock Nutrition, Health and Production & Meat Industry Show",1276,1.32187159109,0.188838798728,philippine,7.99881400993,True,philippines,7.48798838616,True
